Pay_year,state_code,State,category_code,category_code_num,category_name,payments
2021,5,Arkansas,10 Forest management,10,Forest management,1309165.59
2021,5,Arkansas,12 Soil remediation,12,Soil remediation,342929.86
2021,5,Arkansas,13 Other 2 - improvement,13,Other 2 - improvement,2248761.3
2021,6,California,1 Comprehensive Nutrient Mgt.,1,Comprehensive Nutrient Mgt.,2155.45
2021,6,California,2 Resource-conserving crop rotation,2,Resource-conserving crop rotation,544.85
2021,6,California,4 Conservation planning assessment,4,Conservation planning assessment,322544.37
2021,6,California,6 Other 1 - planning,6,Other 1 - planning,54641.07
2021,6,California,7 Structural,7,Structural,56867584.02
2021,6,California,8 Land management,8,Land management,6475376.18
2021,6,California,9 Vegetative,9,Vegetative,533544.88
2021,6,California,10 Forest management,10,Forest management,8257780.03
2021,6,California,12 Soil remediation,12,Soil remediation,26073.13
2021,6,California,13 Other 2 - improvement,13,Other 2 - improvement,1761360.96
2021,8,Colorado,6 Other 1 - planning,6,Other 1 - planning,35213.45
2021,8,Colorado,7 Structural,7,Structural,17614262.56
2021,8,Colorado,8 Land management,8,Land management,1896824.09
2021,8,Colorado,9 Vegetative,9,Vegetative,2692540.26
2021,8,Colorado,10 Forest management,10,Forest management,5191618.32
2021,8,Colorado,12 Soil remediation,12,Soil remediation,160772.98
2021,8,Colorado,13 Other 2 - improvement,13,Other 2 - improvement,637569.83
2021,9,Connecticut,4 Conservation planning assessment,4,Conservation planning assessment,12213.43
2021,9,Connecticut,6 Other 1 - planning,6,Other 1 - planning,32705.68
2021,9,Connecticut,7 Structural,7,Structural,2015815.2
2021,9,Connecticut,8 Land management,8,Land management,881751.03
2021,9,Connecticut,9 Vegetative,9,Vegetative,150567.29
2021,9,Connecticut,10 Forest management,10,Forest management,337620.19
2021,9,Connecticut,12 Soil remediation,12,Soil remediation,20198.75
2021,9,Connecticut,13 Other 2 - improvement,13,Other 2 - improvement,425580.39
2021,10,Delaware,6 Other 1 - planning,6,Other 1 - planning,65445.98
2021,10,Delaware,7 Structural,7,Structural,3270851.06
2021,10,Delaware,8 Land management,8,Land management,1157693.32
2021,10,Delaware,9 Vegetative,9,Vegetative,543995.05
2021,10,Delaware,10 Forest management,10,Forest management,64755.56
2021,10,Delaware,12 Soil remediation,12,Soil remediation,183575.54
2021,10,Delaware,13 Other 2 - improvement,13,Other 2 - improvement,282971.03
2021,12,Florida,4 Conservation planning assessment,4,Conservation planning assessment,2383.8
2021,12,Florida,6 Other 1 - planning,6,Other 1 - planning,55306.5
2021,12,Florida,7 Structural,7,Structural,5002396.13
2021,12,Florida,8 Land management,8,Land management,8204497.08
2021,12,Florida,9 Vegetative,9,Vegetative,2542788.62
2021,12,Florida,10 Forest management,10,Forest management,3258023.66
2021,12,Florida,12 Soil remediation,12,Soil remediation,206723.49
2021,12,Florida,13 Other 2 - improvement,13,Other 2 - improvement,159452.04
2021,13,Georgia,2 Resource-conserving crop rotation,2,Resource-conserving crop rotation,817.28
2021,13,Georgia,4 Conservation planning assessment,4,Conservation planning assessment,3060.9
2021,13,Georgia,6 Other 1 - planning,6,Other 1 - planning,205548.3
2021,13,Georgia,7 Structural,7,Structural,19545751.07
2021,13,Georgia,8 Land management,8,Land management,4866756.42
2021,13,Georgia,9 Vegetative,9,Vegetative,2105106.34
2021,13,Georgia,10 Forest management,10,Forest management,11251791.89
2021,13,Georgia,12 Soil remediation,12,Soil remediation,216452.56
2021,13,Georgia,13 Other 2 - improvement,13,Other 2 - improvement,1072617.62
2021,15,Hawaii,6 Other 1 - planning,6,Other 1 - planning,3742.48
2021,15,Hawaii,7 Structural,7,Structural,1930491.2
2021,15,Hawaii,8 Land management,8,Land management,2240083.51
2021,15,Hawaii,9 Vegetative,9,Vegetative,316891.79
2021,15,Hawaii,10 Forest management,10,Forest management,2126084.54
2021,15,Hawaii,13 Other 2 - improvement,13,Other 2 - improvement,4820.97
2021,16,Idaho,6 Other 1 - planning,6,Other 1 - planning,64985.59
2021,16,Idaho,7 Structural,7,Structural,7729088.45
2021,16,Idaho,8 Land management,8,Land management,3006735.02
2021,16,Idaho,9 Vegetative,9,Vegetative,1037355.94
2021,16,Idaho,10 Forest management,10,Forest management,1557357.83
2021,16,Idaho,12 Soil remediation,12,Soil remediation,489455
2021,16,Idaho,13 Other 2 - improvement,13,Other 2 - improvement,152047.34
2021,17,Illinois,2 Resource-conserving crop rotation,2,Resource-conserving crop rotation,68274.46
2021,17,Illinois,4 Conservation planning assessment,4,Conservation planning assessment,143199.99
2021,17,Illinois,6 Other 1 - planning,6,Other 1 - planning,224030.26
2021,17,Illinois,7 Structural,7,Structural,7924569.84
2021,17,Illinois,8 Land management,8,Land management,2283923.31
2021,17,Illinois,9 Vegetative,9,Vegetative,1720819.14
2021,17,Illinois,10 Forest management,10,Forest management,93683.88
2021,17,Illinois,12 Soil remediation,12,Soil remediation,128743.53
2021,17,Illinois,13 Other 2 - improvement,13,Other 2 - improvement,328409.75
2021,18,Indiana,1 Comprehensive Nutrient Mgt.,1,Comprehensive Nutrient Mgt.,216205.19
2021,18,Indiana,4 Conservation planning assessment,4,Conservation planning assessment,264251.78
2021,18,Indiana,6 Other 1 - planning,6,Other 1 - planning,359632.64
2021,18,Indiana,7 Structural,7,Structural,8131022.93
2021,18,Indiana,8 Land management,8,Land management,3332949.39
2021,18,Indiana,9 Vegetative,9,Vegetative,7646021.11
2021,18,Indiana,10 Forest management,10,Forest management,645504.89
2021,18,Indiana,12 Soil remediation,12,Soil remediation,594636.44
2021,18,Indiana,13 Other 2 - improvement,13,Other 2 - improvement,308809.6
2021,19,Iowa,1 Comprehensive Nutrient Mgt.,1,Comprehensive Nutrient Mgt.,40577.19
2021,19,Iowa,4 Conservation planning assessment,4,Conservation planning assessment,103197.35
2021,19,Iowa,6 Other 1 - planning,6,Other 1 - planning,91630.39
2021,19,Iowa,7 Structural,7,Structural,12669298.06
2021,19,Iowa,8 Land management,8,Land management,4312480.72
2021,19,Iowa,9 Vegetative,9,Vegetative,10512548.81
2021,19,Iowa,10 Forest management,10,Forest management,253285.6
2021,19,Iowa,12 Soil remediation,12,Soil remediation,702822.16
2021,19,Iowa,13 Other 2 - improvement,13,Other 2 - improvement,526382.64
2021,20,Kansas,6 Other 1 - planning,6,Other 1 - planning,8971.07
2021,20,Kansas,7 Structural,7,Structural,10911053.76
2021,20,Kansas,8 Land management,8,Land management,5485359.8
2021,20,Kansas,9 Vegetative,9,Vegetative,5641876.91
2021,20,Kansas,10 Forest management,10,Forest management,605095.15
2021,20,Kansas,12 Soil remediation,12,Soil remediation,513441.55
2021,20,Kansas,13 Other 2 - improvement,13,Other 2 - improvement,36384.22
2021,21,Kentucky,1 Comprehensive Nutrient Mgt.,1,Comprehensive Nutrient Mgt.,9708
2021,21,Kentucky,2 Resource-conserving crop rotation,2,Resource-conserving crop rotation,6372.3
2021,21,Kentucky,4 Conservation planning assessment,4,Conservation planning assessment,139847.71
2021,21,Kentucky,6 Other 1 - planning,6,Other 1 - planning,171867.41
2021,21,Kentucky,7 Structural,7,Structural,5389559.52
2021,21,Kentucky,8 Land management,8,Land management,4325186.6
2021,21,Kentucky,9 Vegetative,9,Vegetative,3073373.72
2021,21,Kentucky,10 Forest management,10,Forest management,767222.54
2021,21,Kentucky,12 Soil remediation,12,Soil remediation,34617.83
2021,21,Kentucky,13 Other 2 - improvement,13,Other 2 - improvement,851377.85
2021,22,Louisiana,6 Other 1 - planning,6,Other 1 - planning,5666.95
2021,22,Louisiana,7 Structural,7,Structural,4243802.34
2021,22,Louisiana,8 Land management,8,Land management,5978643.42
2021,22,Louisiana,9 Vegetative,9,Vegetative,5082362.3
2021,22,Louisiana,10 Forest management,10,Forest management,1561080.91
2021,22,Louisiana,12 Soil remediation,12,Soil remediation,87221.58
2021,22,Louisiana,13 Other 2 - improvement,13,Other 2 - improvement,281699.48
2021,23,Maine,1 Comprehensive Nutrient Mgt.,1,Comprehensive Nutrient Mgt.,2184.3
2021,23,Maine,4 Conservation planning assessment,4,Conservation planning assessment,166327.26
2021,23,Maine,6 Other 1 - planning,6,Other 1 - planning,406123.77
2021,23,Maine,7 Structural,7,Structural,5230766.41
2021,23,Maine,8 Land management,8,Land management,2179128.02
2021,23,Maine,9 Vegetative,9,Vegetative,630470.02
2021,23,Maine,10 Forest management,10,Forest management,972107.4
2021,23,Maine,12 Soil remediation,12,Soil remediation,12690.46
2021,23,Maine,13 Other 2 - improvement,13,Other 2 - improvement,154947
2021,24,Maryland,4 Conservation planning assessment,4,Conservation planning assessment,54755.65
2021,24,Maryland,6 Other 1 - planning,6,Other 1 - planning,32088.89
2021,24,Maryland,7 Structural,7,Structural,3594529.2
2021,24,Maryland,8 Land management,8,Land management,4182754.08
2021,24,Maryland,9 Vegetative,9,Vegetative,296070.82
2021,24,Maryland,10 Forest management,10,Forest management,151924.08
2021,24,Maryland,12 Soil remediation,12,Soil remediation,139622.58
2021,24,Maryland,13 Other 2 - improvement,13,Other 2 - improvement,795361.66
2021,25,Massachusetts,4 Conservation planning assessment,4,Conservation planning assessment,90276.11
2021,25,Massachusetts,6 Other 1 - planning,6,Other 1 - planning,40233.35
2021,25,Massachusetts,7 Structural,7,Structural,1600734.85
2021,25,Massachusetts,8 Land management,8,Land management,718311.08
2021,25,Massachusetts,9 Vegetative,9,Vegetative,314252.76
2021,25,Massachusetts,10 Forest management,10,Forest management,148495.72
2021,25,Massachusetts,12 Soil remediation,12,Soil remediation,68779.51
2021,25,Massachusetts,13 Other 2 - improvement,13,Other 2 - improvement,397656.04
2021,26,Michigan,1 Comprehensive Nutrient Mgt.,1,Comprehensive Nutrient Mgt.,10841.36
2021,26,Michigan,2 Resource-conserving crop rotation,2,Resource-conserving crop rotation,3845.93
2021,26,Michigan,4 Conservation planning assessment,4,Conservation planning assessment,100802.79
2021,26,Michigan,6 Other 1 - planning,6,Other 1 - planning,596461.85
2021,26,Michigan,7 Structural,7,Structural,4364471.3
2021,26,Michigan,8 Land management,8,Land management,1318305.46
2021,26,Michigan,9 Vegetative,9,Vegetative,4086433.23
2021,26,Michigan,10 Forest management,10,Forest management,606188.3
2021,26,Michigan,12 Soil remediation,12,Soil remediation,237618.4
2021,26,Michigan,13 Other 2 - improvement,13,Other 2 - improvement,388765.53
2021,27,Minnesota,4 Conservation planning assessment,4,Conservation planning assessment,145644.38
2021,27,Minnesota,6 Other 1 - planning,6,Other 1 - planning,57311.85
2021,27,Minnesota,7 Structural,7,Structural,7692347.01
2021,27,Minnesota,8 Land management,8,Land management,3486465.57
2021,27,Minnesota,9 Vegetative,9,Vegetative,4992618.53
2021,27,Minnesota,10 Forest management,10,Forest management,655969.32
2021,27,Minnesota,12 Soil remediation,12,Soil remediation,572789.51
2021,27,Minnesota,13 Other 2 - improvement,13,Other 2 - improvement,82020.9
2021,28,Mississippi,1 Comprehensive Nutrient Mgt.,1,Comprehensive Nutrient Mgt.,46183.77
2021,28,Mississippi,4 Conservation planning assessment,4,Conservation planning assessment,41765.77
2021,28,Mississippi,6 Other 1 - planning,6,Other 1 - planning,232561.15
2021,28,Mississippi,7 Structural,7,Structural,19110822.86
2021,28,Mississippi,8 Land management,8,Land management,12662272.54
2021,28,Mississippi,9 Vegetative,9,Vegetative,2891423.76
2021,28,Mississippi,10 Forest management,10,Forest management,3320402.24
2021,28,Mississippi,11 Soil testing,11,Soil testing,390.92
2021,28,Mississippi,12 Soil remediation,12,Soil remediation,128918.36
2021,28,Mississippi,13 Other 2 - improvement,13,Other 2 - improvement,1676191.48
2021,29,Missouri,1 Comprehensive Nutrient Mgt.,1,Comprehensive Nutrient Mgt.,9465.3
2021,29,Missouri,4 Conservation planning assessment,4,Conservation planning assessment,78243.15
2021,29,Missouri,6 Other 1 - planning,6,Other 1 - planning,320938.09
2021,29,Missouri,7 Structural,7,Structural,11100974.24
2021,29,Missouri,8 Land management,8,Land management,3990390.65
2021,29,Missouri,9 Vegetative,9,Vegetative,11428689.42
2021,29,Missouri,10 Forest management,10,Forest management,677015.03
2021,29,Missouri,12 Soil remediation,12,Soil remediation,54608.12
2021,29,Missouri,13 Other 2 - improvement,13,Other 2 - improvement,2138093.94
2021,30,Montana,6 Other 1 - planning,6,Other 1 - planning,14117.14
2021,30,Montana,7 Structural,7,Structural,10462483.1
2021,30,Montana,8 Land management,8,Land management,5677204.43
2021,30,Montana,9 Vegetative,9,Vegetative,2694495.73
2021,30,Montana,10 Forest management,10,Forest management,2997445.08
2021,30,Montana,12 Soil remediation,12,Soil remediation,184689.4
2021,30,Montana,13 Other 2 - improvement,13,Other 2 - improvement,162623
2021,31,Nebraska,2 Resource-conserving crop rotation,2,Resource-conserving crop rotation,17204.03
2021,31,Nebraska,4 Conservation planning assessment,4,Conservation planning assessment,159325.27
2021,31,Nebraska,6 Other 1 - planning,6,Other 1 - planning,6674.07
2021,31,Nebraska,7 Structural,7,Structural,12422079.55
2021,31,Nebraska,8 Land management,8,Land management,3813615.5
2021,31,Nebraska,9 Vegetative,9,Vegetative,4971459.46
2021,31,Nebraska,10 Forest management,10,Forest management,382439.84
2021,31,Nebraska,12 Soil remediation,12,Soil remediation,174747.23
2021,31,Nebraska,13 Other 2 - improvement,13,Other 2 - improvement,349539.61
2021,32,Nevada,6 Other 1 - planning,6,Other 1 - planning,3033.83
2021,32,Nevada,7 Structural,7,Structural,3965826.26
2021,32,Nevada,8 Land management,8,Land management,728362.95
2021,32,Nevada,9 Vegetative,9,Vegetative,5450.6
2021,32,Nevada,10 Forest management,10,Forest management,91451.24
2021,32,Nevada,13 Other 2 - improvement,13,Other 2 - improvement,3506.61
2021,33,New Hampshire,4 Conservation planning assessment,4,Conservation planning assessment,7405.85
2021,33,New Hampshire,6 Other 1 - planning,6,Other 1 - planning,199449.69
2021,33,New Hampshire,7 Structural,7,Structural,1042355.08
2021,33,New Hampshire,8 Land management,8,Land management,2361425.43
2021,33,New Hampshire,9 Vegetative,9,Vegetative,541021.12
2021,33,New Hampshire,10 Forest management,10,Forest management,361146.17
2021,33,New Hampshire,12 Soil remediation,12,Soil remediation,31037.19
2021,33,New Hampshire,13 Other 2 - improvement,13,Other 2 - improvement,24751.28
2021,34,New Jersey,1 Comprehensive Nutrient Mgt.,1,Comprehensive Nutrient Mgt.,3640.5
2021,34,New Jersey,4 Conservation planning assessment,4,Conservation planning assessment,39451.19
2021,34,New Jersey,6 Other 1 - planning,6,Other 1 - planning,98191.89
2021,34,New Jersey,7 Structural,7,Structural,1456672.73
2021,34,New Jersey,8 Land management,8,Land management,600967.01
2021,34,New Jersey,9 Vegetative,9,Vegetative,970198.14
2021,34,New Jersey,10 Forest management,10,Forest management,218780.98
2021,34,New Jersey,12 Soil remediation,12,Soil remediation,82854.54
2021,34,New Jersey,13 Other 2 - improvement,13,Other 2 - improvement,125930.75
2021,35,New Mexico,4 Conservation planning assessment,4,Conservation planning assessment,9782.94
2021,35,New Mexico,7 Structural,7,Structural,11881771.46
2021,35,New Mexico,8 Land management,8,Land management,3572395.32
2021,35,New Mexico,9 Vegetative,9,Vegetative,628918.26
2021,35,New Mexico,10 Forest management,10,Forest management,1954730.12
2021,35,New Mexico,12 Soil remediation,12,Soil remediation,5535.95
2021,35,New Mexico,13 Other 2 - improvement,13,Other 2 - improvement,54349.73
2021,36,New York,1 Comprehensive Nutrient Mgt.,1,Comprehensive Nutrient Mgt.,5096.7
2021,36,New York,2 Resource-conserving crop rotation,2,Resource-conserving crop rotation,2115.72
2021,36,New York,4 Conservation planning assessment,4,Conservation planning assessment,79228.14
2021,36,New York,6 Other 1 - planning,6,Other 1 - planning,64961.39
2021,36,New York,7 Structural,7,Structural,10641963.5
2021,36,New York,8 Land management,8,Land management,2177455.11
2021,36,New York,9 Vegetative,9,Vegetative,329760.92
2021,36,New York,10 Forest management,10,Forest management,264979.67
2021,36,New York,12 Soil remediation,12,Soil remediation,9978.61
2021,36,New York,13 Other 2 - improvement,13,Other 2 - improvement,255068.03
2021,37,North Carolina,4 Conservation planning assessment,4,Conservation planning assessment,49411.57
2021,37,North Carolina,6 Other 1 - planning,6,Other 1 - planning,58466.89
2021,37,North Carolina,7 Structural,7,Structural,11860212.89
2021,37,North Carolina,8 Land management,8,Land management,1466130.7
2021,37,North Carolina,9 Vegetative,9,Vegetative,1501438.21
2021,37,North Carolina,10 Forest management,10,Forest management,1219262.09
2021,37,North Carolina,12 Soil remediation,12,Soil remediation,83840.94
2021,37,North Carolina,13 Other 2 - improvement,13,Other 2 - improvement,738898.02
2021,38,North Dakota,4 Conservation planning assessment,4,Conservation planning assessment,69839.38
2021,38,North Dakota,7 Structural,7,Structural,7499528.08
2021,38,North Dakota,8 Land management,8,Land management,2780318.11
2021,38,North Dakota,9 Vegetative,9,Vegetative,2908309.35
2021,38,North Dakota,10 Forest management,10,Forest management,136209.58
2021,38,North Dakota,12 Soil remediation,12,Soil remediation,1648830.32
2021,38,North Dakota,13 Other 2 - improvement,13,Other 2 - improvement,36504.87
2021,39,Ohio,1 Comprehensive Nutrient Mgt.,1,Comprehensive Nutrient Mgt.,445467.94
2021,39,Ohio,4 Conservation planning assessment,4,Conservation planning assessment,65107.14
2021,39,Ohio,6 Other 1 - planning,6,Other 1 - planning,503110.58
2021,39,Ohio,7 Structural,7,Structural,10634135
2021,39,Ohio,8 Land management,8,Land management,4173821.61
2021,39,Ohio,9 Vegetative,9,Vegetative,5215450.92
2021,39,Ohio,10 Forest management,10,Forest management,507907.44
2021,39,Ohio,12 Soil remediation,12,Soil remediation,280905.84
2021,39,Ohio,13 Other 2 - improvement,13,Other 2 - improvement,69887.44
2021,40,Oklahoma,7 Structural,7,Structural,5949058.93
2021,40,Oklahoma,8 Land management,8,Land management,4632500.65
2021,40,Oklahoma,9 Vegetative,9,Vegetative,8788972.1
2021,40,Oklahoma,10 Forest management,10,Forest management,1687967.03
2021,40,Oklahoma,12 Soil remediation,12,Soil remediation,146616.29
2021,40,Oklahoma,13 Other 2 - improvement,13,Other 2 - improvement,86927.44
2021,41,Oregon,4 Conservation planning assessment,4,Conservation planning assessment,146247.82
2021,41,Oregon,6 Other 1 - planning,6,Other 1 - planning,74026.43
2021,41,Oregon,7 Structural,7,Structural,6327920.8
2021,41,Oregon,8 Land management,8,Land management,3941012.64
2021,41,Oregon,9 Vegetative,9,Vegetative,195027.43
2021,41,Oregon,10 Forest management,10,Forest management,7022476.17
2021,41,Oregon,12 Soil remediation,12,Soil remediation,30342.05
2021,41,Oregon,13 Other 2 - improvement,13,Other 2 - improvement,51023.52
2021,42,Pennsylvania,1 Comprehensive Nutrient Mgt.,1,Comprehensive Nutrient Mgt.,3640.5
2021,42,Pennsylvania,4 Conservation planning assessment,4,Conservation planning assessment,72951.45
2021,42,Pennsylvania,6 Other 1 - planning,6,Other 1 - planning,77644.07
2021,42,Pennsylvania,7 Structural,7,Structural,7553310.25
2021,42,Pennsylvania,8 Land management,8,Land management,4220688.05
2021,42,Pennsylvania,9 Vegetative,9,Vegetative,1490673.73
2021,42,Pennsylvania,10 Forest management,10,Forest management,371563.61
2021,42,Pennsylvania,12 Soil remediation,12,Soil remediation,59056.04
2021,42,Pennsylvania,13 Other 2 - improvement,13,Other 2 - improvement,214181.31
2021,44,Rhode Island,4 Conservation planning assessment,4,Conservation planning assessment,13143.33
2021,44,Rhode Island,6 Other 1 - planning,6,Other 1 - planning,58295.48
2021,44,Rhode Island,7 Structural,7,Structural,457694.29
2021,44,Rhode Island,8 Land management,8,Land management,1481687.19
2021,44,Rhode Island,9 Vegetative,9,Vegetative,40959.5
2021,44,Rhode Island,10 Forest management,10,Forest management,203940.45
2021,44,Rhode Island,13 Other 2 - improvement,13,Other 2 - improvement,5904.89
2021,45,South Carolina,1 Comprehensive Nutrient Mgt.,1,Comprehensive Nutrient Mgt.,9077.21
2021,45,South Carolina,4 Conservation planning assessment,4,Conservation planning assessment,238180.63
2021,45,South Carolina,6 Other 1 - planning,6,Other 1 - planning,186264.2
2021,45,South Carolina,7 Structural,7,Structural,6538756.19
2021,45,South Carolina,8 Land management,8,Land management,3915445.04
2021,45,South Carolina,9 Vegetative,9,Vegetative,2098927.13
2021,45,South Carolina,10 Forest management,10,Forest management,4554528.75
2021,45,South Carolina,12 Soil remediation,12,Soil remediation,307859.87
2021,45,South Carolina,13 Other 2 - improvement,13,Other 2 - improvement,6901356.09
2021,46,South Dakota,1 Comprehensive Nutrient Mgt.,1,Comprehensive Nutrient Mgt.,2184.3
2021,46,South Dakota,6 Other 1 - planning,6,Other 1 - planning,4596.62
2021,46,South Dakota,7 Structural,7,Structural,9816253.6
2021,46,South Dakota,8 Land management,8,Land management,3652464.52
2021,46,South Dakota,9 Vegetative,9,Vegetative,1720163.85
2021,46,South Dakota,10 Forest management,10,Forest management,191938
2021,46,South Dakota,12 Soil remediation,12,Soil remediation,307421.11
2021,46,South Dakota,13 Other 2 - improvement,13,Other 2 - improvement,307573.98
2021,47,Tennessee,4 Conservation planning assessment,4,Conservation planning assessment,110005.48
2021,47,Tennessee,6 Other 1 - planning,6,Other 1 - planning,216551.31
2021,47,Tennessee,7 Structural,7,Structural,9283343.77
2021,47,Tennessee,8 Land management,8,Land management,5918667.35
2021,47,Tennessee,9 Vegetative,9,Vegetative,8808567.13
2021,47,Tennessee,10 Forest management,10,Forest management,687150.41
2021,47,Tennessee,13 Other 2 - improvement,13,Other 2 - improvement,395297.87
2021,48,Texas,4 Conservation planning assessment,4,Conservation planning assessment,11739.53
2021,48,Texas,6 Other 1 - planning,6,Other 1 - planning,38801.24
2021,48,Texas,7 Structural,7,Structural,30261784.18
2021,48,Texas,8 Land management,8,Land management,41524804.92
2021,48,Texas,9 Vegetative,9,Vegetative,6226541.2
2021,48,Texas,10 Forest management,10,Forest management,7223600.88
2021,48,Texas,12 Soil remediation,12,Soil remediation,659201.89
2021,48,Texas,13 Other 2 - improvement,13,Other 2 - improvement,686335.59
2021,49,Utah,4 Conservation planning assessment,4,Conservation planning assessment,6171.54
2021,49,Utah,6 Other 1 - planning,6,Other 1 - planning,22297.38
2021,49,Utah,7 Structural,7,Structural,14950806.18
2021,49,Utah,8 Land management,8,Land management,4820292.89
2021,49,Utah,9 Vegetative,9,Vegetative,286479.12
2021,49,Utah,10 Forest management,10,Forest management,1794795.78
2021,49,Utah,12 Soil remediation,12,Soil remediation,61035.92
2021,49,Utah,13 Other 2 - improvement,13,Other 2 - improvement,346864.81
2021,50,Vermont,1 Comprehensive Nutrient Mgt.,1,Comprehensive Nutrient Mgt.,10492.68
2021,50,Vermont,6 Other 1 - planning,6,Other 1 - planning,255898.73
2021,50,Vermont,7 Structural,7,Structural,3427283.77
2021,50,Vermont,8 Land management,8,Land management,1748445.27
2021,50,Vermont,9 Vegetative,9,Vegetative,1607837.95
2021,50,Vermont,10 Forest management,10,Forest management,131259.93
2021,50,Vermont,12 Soil remediation,12,Soil remediation,72558.33
2021,50,Vermont,13 Other 2 - improvement,13,Other 2 - improvement,44164.82
2021,51,Virginia,6 Other 1 - planning,6,Other 1 - planning,101272.34
2021,51,Virginia,7 Structural,7,Structural,6069033.73
2021,51,Virginia,8 Land management,8,Land management,4984345.57
2021,51,Virginia,9 Vegetative,9,Vegetative,2965408.63
2021,51,Virginia,10 Forest management,10,Forest management,559210.74
2021,51,Virginia,12 Soil remediation,12,Soil remediation,706816.41
2021,53,Washington,4 Conservation planning assessment,4,Conservation planning assessment,36837.6
2021,53,Washington,6 Other 1 - planning,6,Other 1 - planning,97317.14
2021,53,Washington,7 Structural,7,Structural,7198951.06
2021,53,Washington,8 Land management,8,Land management,2250464.83
2021,53,Washington,9 Vegetative,9,Vegetative,643444.92
2021,53,Washington,10 Forest management,10,Forest management,1467093.32
2021,53,Washington,12 Soil remediation,12,Soil remediation,1865731.43
2021,53,Washington,13 Other 2 - improvement,13,Other 2 - improvement,28595.33
2021,54,West Virginia,4 Conservation planning assessment,4,Conservation planning assessment,404838.66
2021,54,West Virginia,6 Other 1 - planning,6,Other 1 - planning,61309.65
2021,54,West Virginia,7 Structural,7,Structural,2415107.93
2021,54,West Virginia,8 Land management,8,Land management,1463043.48
2021,54,West Virginia,9 Vegetative,9,Vegetative,215537.46
2021,54,West Virginia,10 Forest management,10,Forest management,224639.28
2021,54,West Virginia,13 Other 2 - improvement,13,Other 2 - improvement,259436.39
2021,55,Wisconsin,1 Comprehensive Nutrient Mgt.,1,Comprehensive Nutrient Mgt.,24628.82
2021,55,Wisconsin,2 Resource-conserving crop rotation,2,Resource-conserving crop rotation,28300.08
2021,55,Wisconsin,4 Conservation planning assessment,4,Conservation planning assessment,361558.32
2021,55,Wisconsin,6 Other 1 - planning,6,Other 1 - planning,401223.86
2021,55,Wisconsin,7 Structural,7,Structural,10508263.14
2021,55,Wisconsin,8 Land management,8,Land management,5341362.4
2021,55,Wisconsin,9 Vegetative,9,Vegetative,7879227.74
2021,55,Wisconsin,10 Forest management,10,Forest management,2823203.31
2021,55,Wisconsin,12 Soil remediation,12,Soil remediation,778376.48
2021,55,Wisconsin,13 Other 2 - improvement,13,Other 2 - improvement,1850450.6
2021,56,Wyoming,4 Conservation planning assessment,4,Conservation planning assessment,48689.82
2021,56,Wyoming,6 Other 1 - planning,6,Other 1 - planning,3640.32
2021,56,Wyoming,7 Structural,7,Structural,7191137.05
2021,56,Wyoming,8 Land management,8,Land management,2872789.76
2021,56,Wyoming,9 Vegetative,9,Vegetative,528939.9
2021,56,Wyoming,10 Forest management,10,Forest management,854577.55
2021,56,Wyoming,12 Soil remediation,12,Soil remediation,15398.44
2021,56,Wyoming,13 Other 2 - improvement,13,Other 2 - improvement,236963.94
2022,1,Alabama,4 Conservation planning assessment,4,Conservation planning assessment,9911.05
2022,1,Alabama,6 Other 1 - planning,6,Other 1 - planning,18056.7
2022,1,Alabama,7 Structural,7,Structural,1885691.22
2022,1,Alabama,8 Land management,8,Land management,3017350.06
2022,1,Alabama,9 Vegetative,9,Vegetative,900014.58
2022,1,Alabama,10 Forest management,10,Forest management,5604646.9
2022,1,Alabama,13 Other 2 - improvement,13,Other 2 - improvement,424272.71
2022,2,Alaska,6 Other 1 - planning,6,Other 1 - planning,6023.16
2022,2,Alaska,7 Structural,7,Structural,226091.15
2022,2,Alaska,8 Land management,8,Land management,1687650.81
2022,2,Alaska,9 Vegetative,9,Vegetative,27448.4
2022,2,Alaska,10 Forest management,10,Forest management,2464996.78
2022,2,Alaska,13 Other 2 - improvement,13,Other 2 - improvement,1811.71
2022,4,Arizona,7 Structural,7,Structural,1911872.34
2022,4,Arizona,8 Land management,8,Land management,1880912.94
2022,4,Arizona,9 Vegetative,9,Vegetative,17751.03
2022,4,Arizona,10 Forest management,10,Forest management,476416.79
2022,4,Arizona,13 Other 2 - improvement,13,Other 2 - improvement,9008.89
2022,5,Arkansas,6 Other 1 - planning,6,Other 1 - planning,90523.5
2022,5,Arkansas,7 Structural,7,Structural,10009534.45
2022,5,Arkansas,8 Land management,8,Land management,4516369.88
2022,5,Arkansas,9 Vegetative,9,Vegetative,2345149.92
2022,5,Arkansas,10 Forest management,10,Forest management,1256031.24
2022,5,Arkansas,12 Soil remediation,12,Soil remediation,272601.74
2022,5,Arkansas,13 Other 2 - improvement,13,Other 2 - improvement,1231231.26
2022,6,California,1 Comprehensive Nutrient Mgt.,1,Comprehensive Nutrient Mgt.,4368.6
2022,6,California,2 Resource-conserving crop rotation,2,Resource-conserving crop rotation,823.61
2022,6,California,4 Conservation planning assessment,4,Conservation planning assessment,73942.98
2022,6,California,6 Other 1 - planning,6,Other 1 - planning,29451.63
2022,6,California,7 Structural,7,Structural,24198410.88
2022,6,California,8 Land management,8,Land management,3967902.61
2022,6,California,9 Vegetative,9,Vegetative,344800.52
2022,6,California,10 Forest management,10,Forest management,4329535.27
