State,County Code,State Abbrev,County Name,Crop Code,Crop Name,Crop Type Name,Crop Type,Intended Use,Planted Acres,Prevented Acres,Failed Acres
50,011,VT,FRANKLIN,0642,BEETS,HYBRID,HYB,FH,2.3,0,0
50,011,VT,FRANKLIN,0108,BLUEBERRIES,HIGHBUSH,HBS,FH,3,0,0
50,011,VT,FRANKLIN,0110,BROCCOLI,,,FH,1.7,0,0
50,011,VT,FRANKLIN,0116,CABBAGE,HYBRID CABBAGE,HYB,FH,5.1,0,0
50,011,VT,FRANKLIN,0116,CABBAGE,RED CABBAGE,RED,FH,1.6,0,0
50,011,VT,FRANKLIN,6000,CANEBERRIES,RED RASPBERRIES,RED,FH,4.3,0,0
50,011,VT,FRANKLIN,0120,CARROTS,HYBRID,HYB,FH,8.5,0,0
50,011,VT,FRANKLIN,7321,CHRISTMAS TREES,BALSAM FIR,BAL,FH,1.8,0,0
50,011,VT,FRANKLIN,0265,CLOVER,RED CLOVER,RED,FG,5.8,0,0
50,011,VT,FRANKLIN,0041,CORN,SWEET,SWT,FG,42.05,0,0
50,011,VT,FRANKLIN,0041,CORN,SWEET,SWT,FH,39.3,0,0
50,011,VT,FRANKLIN,0041,CORN,YELLOW,YEL,FG,21191.9,0,0
50,011,VT,FRANKLIN,0041,CORN,YELLOW,YEL,GR,1680.8,0,0
50,011,VT,FRANKLIN,0099,CRP,,,21,84.3,0,0
50,011,VT,FRANKLIN,0099,CRP,,,22,430.47,0,0
50,011,VT,FRANKLIN,0099,CRP,,,8,11,0,0
50,011,VT,FRANKLIN,0101,FALLOW,,,,998.6,0,0
50,011,VT,FRANKLIN,0423,GARLIC,COMMON,COM,FH,0.6,0,0
50,011,VT,FRANKLIN,0053,GRAPES,FRONTENAC GRIS,FRG,PR,0.7,0,0
50,011,VT,FRANKLIN,0053,GRAPES,LACROSSE,LAC,PR,0.7,0,0
50,011,VT,FRANKLIN,0053,GRAPES,ST PEPIN,STP,PR,0.7,0,0
50,011,VT,FRANKLIN,0102,GRASS,NATIVE,NAG,GZ,2388.21,0,0
50,011,VT,FRANKLIN,0102,GRASS,SUDAN,SUD,FG,10.7,0,0
50,011,VT,FRANKLIN,1250,GRASSLAND RESERVE PROGRAM,,,,322.2,0,0
50,011,VT,FRANKLIN,4000,GREENS,COLLARDS,COL,FH,1.9,0,0
50,011,VT,FRANKLIN,4000,GREENS,COMMON KALE,COM,FH,1.9,0,0
50,011,VT,FRANKLIN,0140,LETTUCE,LEAF LETTUCE,LEF,FH,3.3,0,0
50,011,VT,FRANKLIN,0100,MAPLE SAP,,,PR,2470.4,0,0
50,011,VT,FRANKLIN,0296,MIXED FORAGE,2 OR MORE INTERSEEDED GRASS MI,IGS,FG,115.65,0,0
50,011,VT,FRANKLIN,0296,MIXED FORAGE,2 OR MORE INTERSEEDED GRASS MI,IGS,GZ,6.5,0,0
50,011,VT,FRANKLIN,0296,MIXED FORAGE,2 OR MORE LEGUMES INTERSEEDED,LEG,FG,693.75,0,0
50,011,VT,FRANKLIN,0296,MIXED FORAGE,LEGUME/GRASS MIXTURE,LGM,FG,39214.67,0,0
50,011,VT,FRANKLIN,0296,MIXED FORAGE,LEGUME/GRASS MIXTURE,LGM,GZ,513.5,0,0
50,011,VT,FRANKLIN,0016,OATS,SPRING,SPR,FG,14.9,0,0
50,011,VT,FRANKLIN,0016,OATS,SPRING,SPR,GR,32.6,0,0
50,011,VT,FRANKLIN,0338,PARSNIP,HYBRID,HYB,FH,1,0,0
50,011,VT,FRANKLIN,0083,PEPPERS,GREEN BELL,GRN,FH,0.9,0,0
50,011,VT,FRANKLIN,0084,POTATOES,REDS,RED,FH,1.3,0,0
50,011,VT,FRANKLIN,0084,POTATOES,RUSSETS,RUS,FH,4,0,0
50,011,VT,FRANKLIN,0084,POTATOES,WHITES,WHT,FH,1.3,0,0
50,011,VT,FRANKLIN,0084,POTATOES,YELLOW,YEL,FH,5.3,0,0
50,011,VT,FRANKLIN,0147,PUMPKINS,JACK-O-LANTERN,JAC,FH,6.2,0,0
50,011,VT,FRANKLIN,0094,RYE,,,FG,23.3,0,0
50,011,VT,FRANKLIN,0094,RYE,,,GR,28.7,0,0
50,011,VT,FRANKLIN,0094,RYE,,,SD,70,0,0
50,011,VT,FRANKLIN,0081,SOYBEANS,COMMON,COM,FG,1.8,0,0
50,011,VT,FRANKLIN,0081,SOYBEANS,COMMON,COM,GR,662.4,0,0
50,011,VT,FRANKLIN,0131,SPELTZ,,,FG,19.4,0,0
50,011,VT,FRANKLIN,0155,SQUASH,SUMMER SQUASH,SUM,FH,1.8,0,0
50,011,VT,FRANKLIN,0155,SQUASH,WINTER SQUASH,WTR,FH,8.5,0,0
50,011,VT,FRANKLIN,0155,SQUASH,ZUCCHINI SQUASH,ZUC,FH,1.5,0,0
50,011,VT,FRANKLIN,0154,STRAWBERRIES,,,FH,10.6,0,0
50,011,VT,FRANKLIN,0078,SUNFLOWERS,SUNFLOWER OIL,OIL,SD,10.4,0,0
50,011,VT,FRANKLIN,0757,WATERMELON,COMMON,COM,FH,0.8,0,0
50,011,VT,FRANKLIN,2006,WETLAND RESERVE PROGRAM,,,,7,0,0
50,013,VT,GRAND ISLE,0027,ALFALFA,,,FG,244.5,0,0
50,013,VT,GRAND ISLE,0054,APPLES,COMMON,COM,FH,53.1,0,0
50,013,VT,GRAND ISLE,0091,BARLEY,SPRING BARLEY,SPR,FG,55.4,0,0
50,013,VT,GRAND ISLE,0047,BEANS,GREEN,GRN,FH,0.3,0,0
50,013,VT,GRAND ISLE,0047,BEANS,YELLOW EYE,YEY,DE,24.4,0,0
50,013,VT,GRAND ISLE,0110,BROCCOLI,,,FH,0.1,0,0
50,013,VT,GRAND ISLE,0041,CORN,SWEET,SWT,FG,6.2,0,0
50,013,VT,GRAND ISLE,0041,CORN,SWEET,SWT,FH,13.8,0,0
50,013,VT,GRAND ISLE,0041,CORN,YELLOW,YEL,FG,2736.73,0,0
50,013,VT,GRAND ISLE,0041,CORN,YELLOW,YEL,GR,283.5,0,0
50,013,VT,GRAND ISLE,0132,CUCUMBERS,COMMON,COM,FH,0.1,0,0
50,013,VT,GRAND ISLE,0101,FALLOW,,,,364.9,0,0
50,013,VT,GRAND ISLE,0031,FLAX,LINOLA,LIN,SD,0.5,0,0
50,013,VT,GRAND ISLE,0102,GRASS,NATIVE,NAG,GZ,373,0,0
50,013,VT,GRAND ISLE,0138,HOPS,,,FH,1,0,0
50,013,VT,GRAND ISLE,0140,LETTUCE,LEAF LETTUCE,LEF,FH,0.1,0,0
50,013,VT,GRAND ISLE,0296,MIXED FORAGE,2 OR MORE INTERSEEDED GRASS MI,IGS,FG,124,0,0
50,013,VT,GRAND ISLE,0296,MIXED FORAGE,2 OR MORE INTERSEEDED SMALL GR,MSG,FG,22.5,0,0
50,013,VT,GRAND ISLE,0296,MIXED FORAGE,2 OR MORE LEGUMES INTERSEEDED,LEG,FG,117.9,0,0
50,013,VT,GRAND ISLE,0296,MIXED FORAGE,LEGUME/GRASS MIXTURE,LGM,FG,6164.82,0,0
50,013,VT,GRAND ISLE,0296,MIXED FORAGE,LEGUME/GRASS MIXTURE,LGM,GZ,98.1,0,0
50,013,VT,GRAND ISLE,0016,OATS,SPRING,SPR,GR,2.1,0,0
50,013,VT,GRAND ISLE,0016,OATS,SPRING,SPR,FG,19,0,0
50,013,VT,GRAND ISLE,0142,ONIONS,YELLOW HYBRID,YHY,FH,0.1,0,0
50,013,VT,GRAND ISLE,0067,PEAS,SNAP,SNA,FH,0.1,0,0
50,013,VT,GRAND ISLE,0083,PEPPERS,GREEN BELL,GRN,FH,0.1,0,0
50,013,VT,GRAND ISLE,0084,POTATOES,REDS,RED,FH,0.2,0,0
50,013,VT,GRAND ISLE,0084,POTATOES,WHITES,WHT,FH,0.2,0,0
50,013,VT,GRAND ISLE,0084,POTATOES,YELLOW,YEL,FH,0.2,0,0
50,013,VT,GRAND ISLE,0147,PUMPKINS,JACK-O-LANTERN,JAC,FH,4.35,0,0
50,013,VT,GRAND ISLE,0094,RYE,,,GR,5.5,0,0
50,013,VT,GRAND ISLE,0081,SOYBEANS,COMMON,COM,GR,237.9,0,0
50,013,VT,GRAND ISLE,0155,SQUASH,SUMMER SQUASH,SUM,FH,0.1,0,0
50,013,VT,GRAND ISLE,0155,SQUASH,WINTER SQUASH,WTR,FH,0.6,0,0
50,013,VT,GRAND ISLE,0155,SQUASH,ZUCCHINI SQUASH,ZUC,FH,0.1,0,0
50,013,VT,GRAND ISLE,0154,STRAWBERRIES,,,FH,1,0,0
50,013,VT,GRAND ISLE,0078,SUNFLOWERS,SUNFLOWER OIL,OIL,FG,6.1,0,0
50,013,VT,GRAND ISLE,0087,TOMATOES,HYBRID,HYB,FH,0.4,0,0
50,015,VT,LAMOILLE,0027,ALFALFA,,,FG,13,0,0
50,015,VT,LAMOILLE,0104,ASPARAGUS,,,FH,0.2,0,0
50,015,VT,LAMOILLE,0047,BEANS,FAVA,FAV,FH,2.9,0,0
50,015,VT,LAMOILLE,0047,BEANS,GREEN,GRN,FH,1.2,0,0
50,015,VT,LAMOILLE,0642,BEETS,HYBRID,HYB,FH,4.7,0,0
50,015,VT,LAMOILLE,0108,BLUEBERRIES,HIGHBUSH,HBS,FH,0.4,0,0
50,015,VT,LAMOILLE,0110,BROCCOLI,,,FH,2.9,0,0
50,015,VT,LAMOILLE,0110,BROCCOLI,,,SD,0.6,0,0
50,015,VT,LAMOILLE,0112,BRUSSEL SPROUTS,,,FH,1.6,0,0
50,015,VT,LAMOILLE,0116,CABBAGE,RED CABBAGE,RED,FH,2.2,0,0
50,015,VT,LAMOILLE,0759,CANTALOUPES,,,SD,0.6,0,0
50,015,VT,LAMOILLE,0120,CARROTS,HYBRID,HYB,FH,0.9,0,0
50,015,VT,LAMOILLE,0509,CELERIAC,,,FH,0.5,0,0
50,015,VT,LAMOILLE,0041,CORN,SWEET,SWT,FH,18.1,0,0
50,015,VT,LAMOILLE,0041,CORN,SWEET,SWT,SD,1.05,0,0
50,015,VT,LAMOILLE,0041,CORN,YELLOW,YEL,FG,1877,0,0
50,015,VT,LAMOILLE,0041,CORN,YELLOW,YEL,GR,124.5,0,0
50,015,VT,LAMOILLE,0099,CRP,,,21,21.3,0,0
50,015,VT,LAMOILLE,0099,CRP,,,22,55.17,0,0
50,015,VT,LAMOILLE,0132,CUCUMBERS,COMMON,COM,FH,0.8,0,0
50,015,VT,LAMOILLE,0132,CUCUMBERS,COMMON,COM,SD,0.7,0,0
50,015,VT,LAMOILLE,0101,FALLOW,,,,194.96,0,0
50,015,VT,LAMOILLE,7501,FLOWERS,MARIGOLD,MAR,FH,0.7,0,0
50,015,VT,LAMOILLE,0423,GARLIC,COMMON,COM,FH,0.8,0,0
50,015,VT,LAMOILLE,0053,GRAPES,ST CROIX,STC,PR,6.2,0,0
50,015,VT,LAMOILLE,0102,GRASS,KENTUCKY BLUEGRASS,BLK,SO,32.4,0,0
50,015,VT,LAMOILLE,0102,GRASS,NATIVE,NAG,FG,3088.31,0,0
50,015,VT,LAMOILLE,0102,GRASS,NATIVE,NAG,GZ,311.8,0,0
50,015,VT,LAMOILLE,1250,GRASSLAND RESERVE PROGRAM,,,,43.7,0,0
50,015,VT,LAMOILLE,1250,GRASSLAND RESERVE PROGRAM,,,FG,339.7,0,0
50,015,VT,LAMOILLE,1250,GRASSLAND RESERVE PROGRAM,,,GZ,1337.33,0,0
50,015,VT,LAMOILLE,4000,GREENS,COMMON KALE,COM,SD,1.1,0,0
50,015,VT,LAMOILLE,4000,GREENS,GREEN SWISSCHARD,GRN,FH,7,0,0
50,015,VT,LAMOILLE,4000,GREENS,LEAF SPINACH,LEF,FH,0.4,0,0
50,015,VT,LAMOILLE,5000,HERBS,CHIVES,CHI,SD,0.3,0,0
50,015,VT,LAMOILLE,5000,HERBS,PARSLEY,PAR,FH,0.3,0,0
50,015,VT,LAMOILLE,0090,HORSERADISH,,,FH,0.4,0,0
50,015,VT,LAMOILLE,0140,LETTUCE,LEAF LETTUCE,LEF,FH,1.3,0,0
50,015,VT,LAMOILLE,0100,MAPLE SAP,,,PR,3,0,0
50,015,VT,LAMOILLE,0296,MIXED FORAGE,ALFALFA GRASS MIXTURE,AGM,FG,182.9,0,0
50,015,VT,LAMOILLE,0296,MIXED FORAGE,LEGUME/GRASS MIXTURE,LGM,FG,3103.6,0,0
50,015,VT,LAMOILLE,0296,MIXED FORAGE,LEGUME/GRASS MIXTURE,LGM,GZ,10.5,0,0
50,015,VT,LAMOILLE,1010,NURSERY,FIELD,FLD,,18.4,0,0
50,015,VT,LAMOILLE,0016,OATS,SPRING,SPR,GR,4.3,0,0
50,015,VT,LAMOILLE,0142,ONIONS,BUNCHING,BEL,SD,0.5,0,0
50,015,VT,LAMOILLE,0142,ONIONS,YELLOW HYBRID,YHY,FH,1.8,0,0
50,015,VT,LAMOILLE,0067,PEAS,SNAP,SNA,FH,1.8,0,0
50,015,VT,LAMOILLE,0083,PEPPERS,GREEN BELL,GRN,FH,1.2,0,0
50,015,VT,LAMOILLE,0083,PEPPERS,YELLOW,YEL,SD,0.3,0,0
50,015,VT,LAMOILLE,0084,POTATOES,FINGERLING POTATOES,FIN,FH,1.2,0,0
50,015,VT,LAMOILLE,0084,POTATOES,REDS,RED,FH,1.2,0,0
50,015,VT,LAMOILLE,0084,POTATOES,YELLOW,YEL,FH,13.2,0,0
50,015,VT,LAMOILLE,0147,PUMPKINS,JACK-O-LANTERN,JAC,FH,2.6,0,0
50,015,VT,LAMOILLE,0147,PUMPKINS,SUGAR,SUG,FH,2,0,0
50,015,VT,LAMOILLE,0147,PUMPKINS,SUGAR,SUG,SD,0.9,0,0
50,015,VT,LAMOILLE,0339,RUTABAGA,,,FH,2.4,0,0
50,015,VT,LAMOILLE,0050,SORGHUM FORAGE,SUDEX,SUD,FG,153.14,0,0
50,015,VT,LAMOILLE,0081,SOYBEANS,COMMON,COM,GR,182.8,0,0
50,015,VT,LAMOILLE,0155,SQUASH,SUMMER SQUASH,SUM,FH,1.2,0,0
50,015,VT,LAMOILLE,0155,SQUASH,WINTER SQUASH,WTR,FH,25.2,0,0
50,015,VT,LAMOILLE,0155,SQUASH,WINTER SQUASH,WTR,SD,1.42,0,0
50,015,VT,LAMOILLE,0154,STRAWBERRIES,,,FH,3.9,0,0
50,015,VT,LAMOILLE,0087,TOMATOES,CHERRY,CHR,SD,0.1,0,0
50,015,VT,LAMOILLE,0087,TOMATOES,HYBRID,HYB,SD,0.5,0,0
50,015,VT,LAMOILLE,0160,TURNIPS,HYBRID TURNIP,HYB,FH,2.1,0,0
50,015,VT,LAMOILLE,0757,WATERMELON,ICE BOX/SUGAR BABIES,SUG,SD,0.6,0,0
50,015,VT,LAMOILLE,0011,WHEAT,HARD RED SPRING,HRS,GR,50.05,0,0
50,015,VT,LAMOILLE,0011,WHEAT,SOFT WHITE SPRING,SWS,FG,65.9,0,0
50,017,VT,ORANGE,0027,ALFALFA,,,FG,151.4,0,0
50,017,VT,ORANGE,0265,CLOVER,RED CLOVER,RED,FG,7.4,0,0
50,017,VT,ORANGE,0041,CORN,SWEET,SWT,FH,15.6,0,0
50,017,VT,ORANGE,0041,CORN,YELLOW,YEL,FG,3220.6,0,0
50,017,VT,ORANGE,0099,CRP,,,10,95.6,0,0
50,017,VT,ORANGE,0102,GRASS,NATIVE,NAG,GZ,733.6,0,0
50,017,VT,ORANGE,0102,GRASS,ORCHARD,ORG,FG,163.6,0,0
50,017,VT,ORANGE,0102,GRASS,REED CANARY,RCA,FG,1.8,0,0
50,017,VT,ORANGE,1250,GRASSLAND RESERVE PROGRAM,,,,25,0,0
50,017,VT,ORANGE,0772,HOME GARDEN,,,,2.8,0,0
50,017,VT,ORANGE,0296,MIXED FORAGE,ALFALFA GRASS MIXTURE,AGM,FG,895.3,0,0
50,017,VT,ORANGE,0296,MIXED FORAGE,LEGUME/GRASS MIXTURE,LGM,FG,8520.2,0,0
50,017,VT,ORANGE,0296,MIXED FORAGE,LEGUME/GRASS MIXTURE,LGM,LS,1163.6,0,0
50,017,VT,ORANGE,0016,OATS,SPRING,SPR,GR,82.7,0,0
50,017,VT,ORANGE,0084,POTATOES,WHITES,WHT,FH,82.9,0,0
50,017,VT,ORANGE,0147,PUMPKINS,JACK-O-LANTERN,JAC,FH,152,0,0
50,017,VT,ORANGE,0147,PUMPKINS,SUGAR,SUG,FH,26,0,0
50,017,VT,ORANGE,0094,RYE,,,FG,51.7,0,0
50,017,VT,ORANGE,0094,RYE,,,GM,5,0,0
50,017,VT,ORANGE,0051,SORGHUM,GRAIN,GRS,FG,36,0,0
50,017,VT,ORANGE,0081,SOYBEANS,COMMON,COM,FG,7.2,0,0
50,017,VT,ORANGE,0155,SQUASH,WINTER SQUASH,WTR,FH,7.1,0,0
50,017,VT,ORANGE,0078,SUNFLOWERS,SUNFLOWER OIL,OIL,SD,39.5,0,0
50,017,VT,ORANGE,0011,WHEAT,SOFT WHITE WINTER,SWW,FG,1.4,0,0
50,019,VT,ORLEANS,0091,BARLEY,HULLESS,HUL,GR,65.7,0,0
50,019,VT,ORLEANS,0047,BEANS,JACOBS CATTLE,JAC,DE,15,0,0
50,019,VT,ORLEANS,0114,BUCKWHEAT,,,GR,6.3,0,0
50,019,VT,ORLEANS,0041,CORN,ORNAMENTAL,ORN,GR,1.1,0,0
50,019,VT,ORLEANS,0041,CORN,SWEET,SWT,FH,7.4,0,0
50,019,VT,ORLEANS,0041,CORN,YELLOW,YEL,FG,7233.4,0,0
50,019,VT,ORLEANS,0041,CORN,YELLOW,YEL,GR,56.6,0,0
50,019,VT,ORLEANS,0099,CRP,,,1,136.9,0,0
50,019,VT,ORLEANS,0133,EMMER,,,GR,1.7,0,0
50,019,VT,ORLEANS,0101,FALLOW,,,,968.9,0,0
50,019,VT,ORLEANS,0031,FLAX,COMMON,COM,SD,1.7,0,0
50,019,VT,ORLEANS,0102,GRASS,NATIVE,NAG,GZ,5654.5,0,0
50,019,VT,ORLEANS,1250,GRASSLAND RESERVE PROGRAM,,,,369.8,0,0
50,019,VT,ORLEANS,1250,GRASSLAND RESERVE PROGRAM,,,GZ,111,0,0
50,019,VT,ORLEANS,0100,MAPLE SAP,,,PR,55450,0,0
50,019,VT,ORLEANS,0296,MIXED FORAGE,LEGUME/GRASS MIXTURE,LGM,FG,25702.24,0,0
50,019,VT,ORLEANS,0016,OATS,SPRING,SPR,GR,35.5,0,0
50,019,VT,ORLEANS,0147,PUMPKINS,JACK-O-LANTERN,JAC,FH,5.2,0,0
50,019,VT,ORLEANS,0094,RYE,,,FG,15.6,0,0
50,019,VT,ORLEANS,0081,SOYBEANS,COMMON,COM,FG,43.7,0,0
50,019,VT,ORLEANS,0131,SPELTZ,,,FG,22.8,0,0
50,019,VT,ORLEANS,0078,SUNFLOWERS,SUNFLOWER OIL,OIL,SD,10,0,0
50,019,VT,ORLEANS,2006,WETLAND RESERVE PROGRAM,,,,59,0,0
50,019,VT,ORLEANS,0011,WHEAT,HARD RED SPRING,HRS,GR,1.2,0,0
50,019,VT,ORLEANS,0011,WHEAT,SOFT WHITE SPRING,SWS,GR,8,0,0
50,019,VT,ORLEANS,0011,WHEAT,SOFT WHITE WINTER,SWW,GR,43.8,0,0
50,019,VT,ORLEANS,2007,WILDLIFE HABITAT INCENTIVE PRO,,,,31.6,0,0
50,021,VT,RUTLAND,0027,ALFALFA,,,FG,6.4,0,0
50,021,VT,RUTLAND,0054,APPLES,COMMON,COM,FH,2,0,0
50,021,VT,RUTLAND,0091,BARLEY,SPRING BARLEY,SPR,GR,121.7,0,0
50,021,VT,RUTLAND,0041,CORN,SWEET,SWT,FH,63.4,0,0
50,021,VT,RUTLAND,0041,CORN,YELLOW,YEL,GR,1005.8,0,0
50,021,VT,RUTLAND,0041,CORN,YELLOW,YEL,FG,4014.8,5.1,0
50,021,VT,RUTLAND,0099,CRP,,,10,49.2,0,0
50,021,VT,RUTLAND,0099,CRP,,,21,66.4,0,0
50,021,VT,RUTLAND,0099,CRP,,,22,323.2,0,0
50,021,VT,RUTLAND,0099,CRP,,,30,2.6,0,0
50,021,VT,RUTLAND,0101,FALLOW,,,,2662.5,0,0
50,021,VT,RUTLAND,0102,GRASS,NATIVE,NAG,GZ,129.3,0,0
50,021,VT,RUTLAND,0102,GRASS,NATIVE,NAG,LS,12.6,0,0
50,021,VT,RUTLAND,1250,GRASSLAND RESERVE PROGRAM,,,,331.1,0,0
50,021,VT,RUTLAND,0772,HOME GARDEN,,,,19,0,0
50,021,VT,RUTLAND,0296,MIXED FORAGE,2 OR MORE INTERSEEDED GRASS MI,IGS,GZ,1298.5,0,0
50,021,VT,RUTLAND,0296,MIXED FORAGE,ALFALFA GRASS MIXTURE,AGM,FG,618.1,0,0
50,021,VT,RUTLAND,0296,MIXED FORAGE,ALFALFA SMALL GRAIN INTERSEEDE,ASG,FG,105.7,0,0
50,021,VT,RUTLAND,0296,MIXED FORAGE,LEGUME/GRASS MIXTURE,LGM,FG,15577.9,0,0
50,021,VT,RUTLAND,0296,MIXED FORAGE,LEGUME/GRASS MIXTURE,LGM,GZ,460,0,0
50,021,VT,RUTLAND,0016,OATS,SPRING,SPR,FG,7.6,0,0
50,021,VT,RUTLAND,0016,OATS,WINTER,WTR,GM,1.5,0,0
50,021,VT,RUTLAND,0067,PEAS,SNAP,SNA,FH,1,0,0
50,021,VT,RUTLAND,0067,PEAS,SUGAR,SUG,FH,0.7,0,0
50,021,VT,RUTLAND,0084,POTATOES,SPECIALITY,SPC,FH,0.8,0,0
50,021,VT,RUTLAND,0147,PUMPKINS,JACK-O-LANTERN,JAC,FH,14.3,0,0
50,021,VT,RUTLAND,0094,RYE,,,GR,44.8,0,0
50,021,VT,RUTLAND,0050,SORGHUM FORAGE,SUDEX,SUD,GM,23.7,0,0
50,021,VT,RUTLAND,0050,SORGHUM FORAGE,SUDEX,SUD,FG,24.8,7.6,0
50,021,VT,RUTLAND,0081,SOYBEANS,COMMON,COM,GR,171.9,0,0
50,021,VT,RUTLAND,0154,STRAWBERRIES,,,FH,9,0,0
50,021,VT,RUTLAND,0078,SUNFLOWERS,SUNFLOWER OIL,OIL,SD,92.3,0,0
50,021,VT,RUTLAND,0087,TOMATOES,HYBRID,HYB,FH,0.1,0,0
50,021,VT,RUTLAND,7506,"TREES, TIMBER",,,,1,0,0
50,021,VT,RUTLAND,2006,WETLAND RESERVE PROGRAM,,,,320.3,0,0
50,021,VT,RUTLAND,0777,WILDLIFE FOOD PLOT,,,,12.9,0,0
50,021,VT,RUTLAND,2007,WILDLIFE HABITAT INCENTIVE PRO,,,,106.6,0,0
50,023,VT,WASHINGTON,0027,ALFALFA,,,FG,300.8,0,0
50,023,VT,WASHINGTON,0054,APPLES,COMMON,COM,FH,0.5,0,0
50,023,VT,WASHINGTON,0458,ARTICHOKES,,,FH,0.02,0,0
50,023,VT,WASHINGTON,0047,BEANS,GREEN,GRN,FH,0.89,0,0
50,023,VT,WASHINGTON,0047,BEANS,SNAP WAX,WAX,FH,0.77,0,0
50,023,VT,WASHINGTON,0642,BEETS,HYBRID,HYB,FH,1.84,0,0
50,023,VT,WASHINGTON,0108,BLUEBERRIES,HIGHBUSH,HBS,FH,2.27,0,0
50,023,VT,WASHINGTON,0110,BROCCOLI,,,FH,1.4,0,0
50,023,VT,WASHINGTON,0112,BRUSSEL SPROUTS,,,FH,0.09,0,0
50,023,VT,WASHINGTON,0116,CABBAGE,HYBRID CABBAGE,HYB,FH,1,0,0
50,023,VT,WASHINGTON,6000,CANEBERRIES,RED RASPBERRIES,RED,FH,0.19,0,0
50,023,VT,WASHINGTON,0759,CANTALOUPES,,,FH,0.26,0,0
50,023,VT,WASHINGTON,0120,CARROTS,HYBRID,HYB,FH,0.09,0,0
50,023,VT,WASHINGTON,7321,CHRISTMAS TREES,BALSAM FIR,BAL,FH,61,0,0
50,023,VT,WASHINGTON,0265,CLOVER,ALYCE CLOVER,ALC,GZ,6.2,0,0
50,023,VT,WASHINGTON,0265,CLOVER,RED CLOVER,RED,FG,13.8,0,0
50,023,VT,WASHINGTON,0265,CLOVER,RED CLOVER,RED,GZ,5.1,0,0
50,023,VT,WASHINGTON,0041,CORN,SWEET,SWT,FH,49.94,0,0
50,023,VT,WASHINGTON,0041,CORN,YELLOW,YEL,LS,2.1,0,0
50,023,VT,WASHINGTON,0041,CORN,YELLOW,YEL,FG,1544.81,0,0
50,023,VT,WASHINGTON,0041,CORN,YELLOW,YEL,GR,21.8,0,0
50,023,VT,WASHINGTON,0099,CRP,,,22,5.7,0,0
50,023,VT,WASHINGTON,0132,CUCUMBERS,COMMON,COM,FH,2.13,0,0
50,023,VT,WASHINGTON,0318,EGGPLANT,ORIENTAL,ORN,FH,0.17,0,0
50,023,VT,WASHINGTON,0101,FALLOW,,,,40.72,0,0
50,023,VT,WASHINGTON,0423,GARLIC,COMMON,COM,FH,0.28,0,0
50,023,VT,WASHINGTON,0322,GOURDS,ORNAMENTAL,ORN,FH,0.39,0,0
50,023,VT,WASHINGTON,0053,GRAPES,SOMERSET SEEDLESS,SOM,FH,0.2,0,0
50,023,VT,WASHINGTON,0102,GRASS,NATIVE,NAG,FG,364.72,0,0
50,023,VT,WASHINGTON,0102,GRASS,NATIVE,NAG,GZ,111.3,0,0
50,023,VT,WASHINGTON,0102,GRASS,NATIVE,NAG,LS,238.26,0,0
50,023,VT,WASHINGTON,0102,GRASS,REED CANARY,RCA,FG,18.5,0,0
50,023,VT,WASHINGTON,0102,GRASS,SWITCH,SWI,LS,0.98,0,0
50,023,VT,WASHINGTON,1250,GRASSLAND RESERVE PROGRAM,,,,64,0,0
50,023,VT,WASHINGTON,4000,GREENS,COLLARDS,COL,FH,0.27,0,0
50,023,VT,WASHINGTON,4000,GREENS,COMMON KALE,COM,FH,0.29,0,0
50,023,VT,WASHINGTON,4000,GREENS,GREEN SWISSCHARD,GRN,FH,0.78,0,0
50,023,VT,WASHINGTON,4000,GREENS,LEAF SPINACH,LEF,FH,0,0,0
50,023,VT,WASHINGTON,4000,GREENS,RED SWISSCHARD,RED,FH,0.58,0,0
50,023,VT,WASHINGTON,5000,HERBS,BASIL,BAS,FH,0.02,0,0
50,023,VT,WASHINGTON,5000,HERBS,CILANTRO/CORIANDER,CIL,FH,0.81,0,0
50,023,VT,WASHINGTON,5000,HERBS,DILL,DIL,FH,0.33,0,0
50,023,VT,WASHINGTON,5000,HERBS,FENNEL/ANISE,FNL,FH,0.02,0,0
50,023,VT,WASHINGTON,5000,HERBS,PARSLEY,PAR,FH,1.06,0,0
50,023,VT,WASHINGTON,0772,HOME GARDEN,,,,5.4,0,0
50,023,VT,WASHINGTON,1190,HONEY,,,TB,550,0,0
50,023,VT,WASHINGTON,0377,LEEKS,,,FH,0.11,0,0
50,023,VT,WASHINGTON,0140,LETTUCE,LEAF LETTUCE,LEF,FH,3.29,0,0
50,023,VT,WASHINGTON,0140,LETTUCE,ROMAINE LETTUCE,RMW,FH,1.6,0,0
50,023,VT,WASHINGTON,0100,MAPLE SAP,,,PR,4800,0,0
50,023,VT,WASHINGTON,0296,MIXED FORAGE,2 OR MORE INTERSEEDED GRASS MI,IGS,FG,1305.19,0,0
50,023,VT,WASHINGTON,0296,MIXED FORAGE,2 OR MORE INTERSEEDED GRASS MI,IGS,GZ,264.3,0,0
50,023,VT,WASHINGTON,0296,MIXED FORAGE,2 OR MORE INTERSEEDED GRASS MI,IGS,LS,53.76,0,0
50,023,VT,WASHINGTON,0296,MIXED FORAGE,ALFALFA GRASS MIXTURE,AGM,FG,632.61,0,0
50,023,VT,WASHINGTON,0296,MIXED FORAGE,ALFALFA GRASS MIXTURE,AGM,LS,34.6,0,0
