State Code,County Code,State Name,County Name,Crop Code,Crop Name,Crop Type Name,Crop Type,Intended Use,Planted Acres,Prevented Acres,Failed Acres
48,373,TX,POLK,0102,GRASS,ARGENTINE BAHIA,ARG,GZ,53.9,0,0
48,373,TX,POLK,0102,GRASS,BAHIA,BHI,FG,539.9,0,0
48,373,TX,POLK,0102,GRASS,BAHIA,BHI,GZ,2194.7,0,0
48,373,TX,POLK,0102,GRASS,COASTAL BERMUDA,BCS,FG,281.8,0,0
48,373,TX,POLK,0102,GRASS,COASTAL BERMUDA,BCS,GZ,170.9,0,0
48,373,TX,POLK,0102,GRASS,COMMON BERMUDA,BCM,FG,14.5,0,0
48,373,TX,POLK,0102,GRASS,COMMON BERMUDA,BCM,GZ,221.9,0,0
48,373,TX,POLK,0102,GRASS,NATIVE,NAG,GZ,54.5,0,0
48,375,TX,POTTER,0102,GRASS,BIG BLUESTEM,BLB,GZ,3239.4,0,0
48,375,TX,POTTER,0102,GRASS,BIG BLUESTEM,BLB,LS,81.7,0,0
48,375,TX,POTTER,0102,GRASS,BLUE GRAMA,GBU,GZ,0,0,0
48,375,TX,POTTER,0102,GRASS,BUFFALO,BUF,GZ,21.6,0,0
48,375,TX,POTTER,0050,SORGHUM FORAGE,CANE,CAN,FG,255.1,0,0
48,375,TX,POTTER,0050,SORGHUM FORAGE,CANE,CAN,GZ,0,0,0
48,375,TX,POTTER,0080,MILLET,COMMON,COM,FG,0,0,0
48,375,TX,POTTER,0078,SUNFLOWERS,CONFECTIONERY - SUNFLOWER,NON,SD,129.3,0,0
48,375,TX,POTTER,0051,SORGHUM,GRAIN,GRS,GR,2011.3,0,0
48,375,TX,POTTER,0011,WHEAT,HARD RED WINTER,HRW,LS,106.4,0,0
48,375,TX,POTTER,0011,WHEAT,HARD RED WINTER,HRW,GS,3359.1,0,81
48,375,TX,POTTER,0011,WHEAT,HARD RED WINTER,HRW,GZ,3141.5,0,0
48,375,TX,POTTER,0011,WHEAT,HARD RED WINTER,HRW,FG,422.2,0,70.9
48,375,TX,POTTER,0011,WHEAT,HARD RED WINTER,HRW,GR,6662.2,0,862.6
48,375,TX,POTTER,0102,GRASS,NATIVE,NAG,GZ,211504.85,0,0
48,375,TX,POTTER,0102,GRASS,NATIVE,NAG,LS,22468.9,0,0
48,375,TX,POTTER,0102,GRASS,OLD WORLD BLUESTEM,BOW,GZ,0,0,0
48,375,TX,POTTER,0050,SORGHUM FORAGE,SUDEX,SUD,FG,276.4,0,0
48,375,TX,POTTER,0050,SORGHUM FORAGE,SUDEX,SUD,GZ,0,0,0
48,375,TX,POTTER,0050,SORGHUM FORAGE,SWEET,SWT,FG,0,0,0
48,375,TX,POTTER,0050,SORGHUM FORAGE,SWEET,SWT,GZ,0,0,0
48,375,TX,POTTER,0016,OATS,WINTER,WTR,FG,0,0,0
48,375,TX,POTTER,0016,OATS,WINTER,WTR,GR,0,0,0
48,375,TX,POTTER,0041,CORN,YELLOW,YEL,GR,6.5,0,0
48,375,TX,POTTER,0027,ALFALFA,,,FG,802.3,0,0
48,375,TX,POTTER,0099,CRP,,,1,377.4,0,0
48,375,TX,POTTER,0099,CRP,,,10,3311.6,0,0
48,375,TX,POTTER,0099,CRP,,,2,5430.1,0,0
48,375,TX,POTTER,0101,FALLOW,,,,4799,0,0
48,375,TX,POTTER,0158,TRITICALE,,,FG,217.3,0,0
48,375,TX,POTTER,0158,TRITICALE,,,GZ,81,0,0
48,375,TX,POTTER,0021,"COTTON, UPLAND",,,,0,0,0
48,377,TX,PRESIDIO,0102,GRASS,NATIVE,NAG,LS,696.7,0,0
48,377,TX,PRESIDIO,0102,GRASS,NATIVE,NAG,GZ,549034.9,0,0
48,377,TX,PRESIDIO,0027,ALFALFA,,,FG,142.2,0,0
48,377,TX,PRESIDIO,0099,CRP,,,22,3969.7,0,0
48,377,TX,PRESIDIO,0101,FALLOW,,,,1726,0,0
48,379,TX,RAINS,0296,MIXED FORAGE,2 OR MORE INTERSEEDED SMALL GR,MSG,FG,89.8,0,0
48,379,TX,RAINS,0102,GRASS,BAHIA,BHI,FG,92.5,0,0
48,379,TX,RAINS,0102,GRASS,BAHIA,BHI,GZ,700.7,0,0
48,379,TX,RAINS,0102,GRASS,COASTAL BERMUDA,BCS,FG,2706.3,0,0
48,379,TX,RAINS,0102,GRASS,COASTAL BERMUDA,BCS,GZ,2236.2,0,0
48,379,TX,RAINS,0102,GRASS,COMMON BERMUDA,BCM,FG,638.8,0,0
48,379,TX,RAINS,0102,GRASS,COMMON BERMUDA,BCM,GZ,2900.9,0,0
48,379,TX,RAINS,0067,PEAS,CROWDER,CRO,FH,20,0,0
48,379,TX,RAINS,0102,GRASS,"FESCUE, TALL",FTA,GZ,32.5,0,0
48,379,TX,RAINS,0099,CRP,,,1,30,0,0
48,379,TX,RAINS,0101,FALLOW,,,,187.3,0,0
48,379,TX,RAINS,7506,"TREES, TIMBER",,,,4660.3,0,0
48,381,TX,RANDALL,0102,GRASS,BIG BLUESTEM,BLB,GZ,1125.1,0,0
48,381,TX,RANDALL,0102,GRASS,BLUE GRAMA,GBU,GZ,2371.5,0,0
48,381,TX,RANDALL,0102,GRASS,BLUE GRAMA,GBU,SD,282.4,0,0
48,381,TX,RANDALL,0102,GRASS,BUFFALO,BUF,GZ,10555.3,0,0
48,381,TX,RANDALL,0050,SORGHUM FORAGE,CANE,CAN,FG,7800.9,0,0
48,381,TX,RANDALL,0050,SORGHUM FORAGE,CANE,CAN,GZ,380,0,0
48,381,TX,RANDALL,0050,SORGHUM FORAGE,CANE,CAN,SD,336.7,0,723.4
48,381,TX,RANDALL,0050,SORGHUM FORAGE,CANE,CAN,SG,321.1,0,0
48,381,TX,RANDALL,0080,MILLET,COMMON,COM,GR,8.9,0,0
48,381,TX,RANDALL,0102,GRASS,"FESCUE, RED",FRE,GZ,16.6,0,0
48,381,TX,RANDALL,0102,GRASS,"FESCUE, RED",FRE,SO,71.9,0,0
48,381,TX,RANDALL,0051,SORGHUM,GRAIN,GRS,FG,2384.3,0,0
48,381,TX,RANDALL,0051,SORGHUM,GRAIN,GRS,GR,12010.9,0,0
48,381,TX,RANDALL,0051,SORGHUM,GRAIN,GRS,SD,153.1,0,0
48,381,TX,RANDALL,0051,SORGHUM,GRAIN,GRS,SG,2059.8,0,0
48,381,TX,RANDALL,0102,GRASS,"GRAMA, SIDE OATS",GSO,GZ,545.6,0,0
48,381,TX,RANDALL,0102,GRASS,"GRAMA, SIDE OATS",GSO,SD,10,0,0
48,381,TX,RANDALL,0011,WHEAT,HARD RED WINTER,HRW,LS,368.6,0,0
48,381,TX,RANDALL,0011,WHEAT,HARD RED WINTER,HRW,FG,73.1,0,0
48,381,TX,RANDALL,0011,WHEAT,HARD RED WINTER,HRW,GM,22,0,0
48,381,TX,RANDALL,0011,WHEAT,HARD RED WINTER,HRW,GR,14783.4,0,190.4
48,381,TX,RANDALL,0011,WHEAT,HARD RED WINTER,HRW,GS,73435.7,0,2260.7
48,381,TX,RANDALL,0011,WHEAT,HARD RED WINTER,HRW,GZ,6166.7,0,80
48,381,TX,RANDALL,0147,PUMPKINS,JACK-O-LANTERN,JAC,FH,4,0,0
48,381,TX,RANDALL,0102,GRASS,LITTLE BLUESTEM,BLL,GZ,33.8,0,0
48,381,TX,RANDALL,0102,GRASS,MATUA,MAT,GZ,155,0,0
48,381,TX,RANDALL,0102,GRASS,NATIVE,NAG,GZ,178728.76,0,105
48,381,TX,RANDALL,0102,GRASS,NATIVE,NAG,LS,423.7,0,0
48,381,TX,RANDALL,0102,GRASS,OLD WORLD BLUESTEM,BOW,FG,38.2,0,0
48,381,TX,RANDALL,0102,GRASS,OLD WORLD BLUESTEM,BOW,GZ,11497.7,0,0
48,381,TX,RANDALL,0102,GRASS,OTHER BROME,BRO,GZ,56.4,0,0
48,381,TX,RANDALL,0102,GRASS,PLAINS BLUE STEMS,PBL,GZ,3947.8,0,0
48,381,TX,RANDALL,0016,OATS,SPRING,SPR,GZ,27,0,0
48,381,TX,RANDALL,0050,SORGHUM FORAGE,SWEET,SWT,FG,50,0,0
48,381,TX,RANDALL,0050,SORGHUM FORAGE,SWEET,SWT,SG,413.9,0,0
48,381,TX,RANDALL,0102,GRASS,SWITCH,SWI,GZ,129.1,0,0
48,381,TX,RANDALL,0102,GRASS,WESTERN WHEATGRASS,WWE,GZ,421.7,0,0
48,381,TX,RANDALL,0041,CORN,WHITE,WHE,GR,81,0,0
48,381,TX,RANDALL,0016,OATS,WINTER,WTR,FG,0,0,0
48,381,TX,RANDALL,0016,OATS,WINTER,WTR,GZ,0,0,0
48,381,TX,RANDALL,0091,BARLEY,WINTER BARLEY,WTR,GR,0,0,0
48,381,TX,RANDALL,0041,CORN,YELLOW,YEL,FG,522.8,0,0
48,381,TX,RANDALL,0041,CORN,YELLOW,YEL,GR,404.9,0,0
48,381,TX,RANDALL,0102,GRASS,YELLOW BLUESTEM,BLY,GZ,12.4,0,0
48,381,TX,RANDALL,0102,GRASS,YELLOW BLUESTEM,BLY,SD,37.3,0,0
48,381,TX,RANDALL,0027,ALFALFA,,,FG,744.3,0,0
48,381,TX,RANDALL,0099,CRP,,,1,32148.4,0,0
48,381,TX,RANDALL,0099,CRP,,,10,41054.8,0,0
48,381,TX,RANDALL,0099,CRP,,,2,17150.6,0,0
48,381,TX,RANDALL,0099,CRP,,,20,158.5,0,0
48,381,TX,RANDALL,0101,FALLOW,,,,24843,0,0
48,381,TX,RANDALL,0079,SAFFLOWER,,,SD,144.2,0,0
48,381,TX,RANDALL,7506,"TREES, TIMBER",,,,5,0,0
48,381,TX,RANDALL,0158,TRITICALE,,,FG,1371.7,0,0
48,381,TX,RANDALL,0158,TRITICALE,,,GZ,3705.3,0,0
48,381,TX,RANDALL,0105,TURN AREAS,,,,119.1,0,0
48,381,TX,RANDALL,0021,"COTTON, UPLAND",,,,1160.4,0,33
48,383,TX,REAGAN,0102,GRASS,COASTAL BERMUDA,BCS,FG,48.7,0,0
48,383,TX,REAGAN,0102,GRASS,COASTAL BERMUDA,BCS,GZ,92.1,0,0
48,383,TX,REAGAN,0081,SOYBEANS,COMMON,COM,FG,16.8,0,0
48,383,TX,REAGAN,0102,GRASS,COMMON BERMUDA,BCM,FG,196.2,0,0
48,383,TX,REAGAN,0102,GRASS,COMMON BERMUDA,BCM,GZ,137.1,0,0
48,383,TX,REAGAN,0102,GRASS,COMMON BERMUDA,BCM,LS,1605.6,0,0
48,383,TX,REAGAN,0078,SUNFLOWERS,CONFECTIONERY - SUNFLOWER,NON,FG,154.5,0,0
48,383,TX,REAGAN,0051,SORGHUM,GRAIN,GRS,FG,294,0,0
48,383,TX,REAGAN,0051,SORGHUM,GRAIN,GRS,GR,8647.1,0,0
48,383,TX,REAGAN,0011,WHEAT,HARD RED WINTER,HRW,GR,7784.6,0,2051.2
48,383,TX,REAGAN,0011,WHEAT,HARD RED WINTER,HRW,LS,48.1,0,0
48,383,TX,REAGAN,0011,WHEAT,HARD RED WINTER,HRW,GS,1329.5,0,2662.2
48,383,TX,REAGAN,0011,WHEAT,HARD RED WINTER,HRW,GZ,239.8,0,0
48,383,TX,REAGAN,0146,PECANS,IMPROVED PECANS,IMP,,70.3,0,0
48,383,TX,REAGAN,0102,GRASS,NATIVE,NAG,GZ,421645.6,0,0
48,383,TX,REAGAN,0083,PEPPERS,PAPRIKA,PAP,FH,124.2,0,0
48,383,TX,REAGAN,0050,SORGHUM FORAGE,SUDEX,SUD,FG,1489.9,0,0
48,383,TX,REAGAN,0050,SORGHUM FORAGE,SUDEX,SUD,GZ,888.1,0,0
48,383,TX,REAGAN,0050,SORGHUM FORAGE,SUDEX,SUD,LS,24,0,0
48,383,TX,REAGAN,0016,OATS,WINTER,WTR,GR,4,0,0
48,383,TX,REAGAN,0041,CORN,YELLOW,YEL,GR,480.9,0,0
48,383,TX,REAGAN,0027,ALFALFA,,,FG,44.1,0,0
48,383,TX,REAGAN,0099,CRP,,,1,5642.3,0,0
48,383,TX,REAGAN,0101,FALLOW,,,,4846.9,0,0
48,383,TX,REAGAN,0396,SESAME,,,SD,545.2,0,0
48,383,TX,REAGAN,0790,SKIP ROWS,,,,2948.6,0,0
48,383,TX,REAGAN,0158,TRITICALE,,,FG,37.7,0,0
48,383,TX,REAGAN,0105,TURN AREAS,,,,800.7,0,0
48,383,TX,REAGAN,0021,"COTTON, UPLAND",,,,19356.2,0,9999.9
48,383,TX,REAGAN,0777,WILDLIFE FOOD PLOT,,,,12.2,0,0
48,385,TX,REAL,0050,SORGHUM FORAGE,CANE,CAN,FG,28,0,0
48,385,TX,REAL,0102,GRASS,COASTAL BERMUDA,BCS,GZ,48.3,0,0
48,385,TX,REAL,0102,GRASS,KLEBERG BLUESTEM,KLB,GZ,50,0,0
48,385,TX,REAL,0102,GRASS,NATIVE,NAG,GZ,46149.52,0,0
48,385,TX,REAL,0050,SORGHUM FORAGE,SUDEX,SUD,FG,18,0,0
48,385,TX,REAL,0016,OATS,WINTER,WTR,GZ,30.5,0,0
48,385,TX,REAL,0099,CRP,,,22,46.4,0,0
48,385,TX,REAL,0101,FALLOW,,,,154.3,0,0
48,387,TX,RED RIVER,0296,MIXED FORAGE,2 OR MORE INTERSEEDED GRASS MI,IGS,FG,1188.4,0,0
48,387,TX,RED RIVER,0296,MIXED FORAGE,2 OR MORE INTERSEEDED GRASS MI,IGS,GZ,12489.5,0,0
48,387,TX,RED RIVER,0102,GRASS,ANNUAL RYEGRASS,RAN,FG,131.5,0,0
48,387,TX,RED RIVER,0102,GRASS,ANNUAL RYEGRASS,RAN,GZ,81.9,0,0
48,387,TX,RED RIVER,0102,GRASS,BAHIA,BHI,FG,223.5,0,0
48,387,TX,RED RIVER,0102,GRASS,BAHIA,BHI,GZ,4646,0,0
48,387,TX,RED RIVER,3000,FINFISH,CHANNEL CATFISH,CHN,FH,65.2,0,0
48,387,TX,RED RIVER,0102,GRASS,COASTAL BERMUDA,BCS,FG,2324.1,0,0
48,387,TX,RED RIVER,0102,GRASS,COASTAL BERMUDA,BCS,GZ,2451.8,0,0
48,387,TX,RED RIVER,0102,GRASS,COASTAL BERMUDA,BCS,LS,40,0,0
48,387,TX,RED RIVER,0132,CUCUMBERS,COMMON,COM,FH,0.1,0,0
48,387,TX,RED RIVER,0081,SOYBEANS,COMMON,COM,FG,76.1,0,0
48,387,TX,RED RIVER,0081,SOYBEANS,COMMON,COM,GR,6236.3,0,0
48,387,TX,RED RIVER,0081,SOYBEANS,COMMON,COM,SD,322.5,0,0
48,387,TX,RED RIVER,0102,GRASS,COMMON BERMUDA,BCM,FG,6106.6,0,0
48,387,TX,RED RIVER,0102,GRASS,COMMON BERMUDA,BCM,GZ,53268.3,0,0
48,387,TX,RED RIVER,0102,GRASS,COMMON BERMUDA,BCM,LS,22.5,0,0
48,387,TX,RED RIVER,0102,GRASS,CRABGRASS,CRG,FG,49.3,0,0
48,387,TX,RED RIVER,0102,GRASS,CRABGRASS,CRG,GZ,96.8,0,0
48,387,TX,RED RIVER,0102,GRASS,DALLIS,DAL,FG,1341.5,0,0
48,387,TX,RED RIVER,0102,GRASS,DALLIS,DAL,GZ,19887.2,0,0
48,387,TX,RED RIVER,0102,GRASS,DALLIS,DAL,LS,23.8,0,0
48,387,TX,RED RIVER,0711,CANOLA,FALL SEEDED,FAL,SD,3255.8,0,0
48,387,TX,RED RIVER,0102,GRASS,"FESCUE, TALL",FTA,FG,997,0,0
48,387,TX,RED RIVER,0102,GRASS,"FESCUE, TALL",FTA,GZ,9771.6,0,0
48,387,TX,RED RIVER,0051,SORGHUM,GRAIN,GRS,GR,1249.7,0,0
48,387,TX,RED RIVER,0435,VETCH,HAIRY VETCH,HRY,GZ,2.6,0,0
48,387,TX,RED RIVER,0087,TOMATOES,HYBRID,HYB,FH,0.3,0,0
48,387,TX,RED RIVER,0102,GRASS,NATIVE,NAG,FG,708.5,0,0
48,387,TX,RED RIVER,0102,GRASS,NATIVE,NAG,GZ,5174.8,0,0
48,387,TX,RED RIVER,0102,GRASS,NATIVE,NAG,LS,292.2,0,0
48,387,TX,RED RIVER,0146,PECANS,NATIVE PECANS,NAT,,300.1,0,0
48,387,TX,RED RIVER,0102,GRASS,PRAIRIE,PRA,FG,294.8,0,0
48,387,TX,RED RIVER,0102,GRASS,PRAIRIE,PRA,GZ,27,0,0
48,387,TX,RED RIVER,0067,PEAS,PURPLE HULL,PHL,GM,0.1,0,0
48,387,TX,RED RIVER,0084,POTATOES,REDS,RED,FH,0.2,0,0
48,387,TX,RED RIVER,0011,WHEAT,SOFT RED WINTER,SRW,GZ,1270.8,0,0
48,387,TX,RED RIVER,0011,WHEAT,SOFT RED WINTER,SRW,GR,6533.2,0,0
48,387,TX,RED RIVER,0757,WATERMELON,STRIPED,STR,FH,9.3,0,0
48,387,TX,RED RIVER,0155,SQUASH,SUMMER SQUASH,SUM,FH,0.1,0,0
48,387,TX,RED RIVER,0041,CORN,SWEET,SWT,FH,1.3,0,0
48,387,TX,RED RIVER,0102,GRASS,WEEPING LOVEGRASS,LWE,FG,20.6,0,0
48,387,TX,RED RIVER,0102,GRASS,WEEPING LOVEGRASS,LWE,GZ,141.9,0,0
48,387,TX,RED RIVER,0142,ONIONS,WHITES,WHT,FH,0.5,0,0
48,387,TX,RED RIVER,0016,OATS,WINTER,WTR,GZ,563.5,0,0
48,387,TX,RED RIVER,0016,OATS,WINTER,WTR,GR,51.2,0,0
48,387,TX,RED RIVER,0041,CORN,YELLOW,YEL,GR,9129.6,0,0
48,387,TX,RED RIVER,0759,CANTALOUPES,,,FH,0.1,0,0
48,387,TX,RED RIVER,0099,CRP,,,10,991.7,0,0
48,387,TX,RED RIVER,0099,CRP,,,2,9572.6,0,0
48,387,TX,RED RIVER,0099,CRP,,,21,404.7,0,0
48,387,TX,RED RIVER,0099,CRP,,,22,160.7,0,0
48,387,TX,RED RIVER,0099,CRP,,,3,1862.2,0,0
48,387,TX,RED RIVER,0099,CRP,,,8,24.7,0,0
48,387,TX,RED RIVER,0101,FALLOW,,,,747.3,0,0
48,387,TX,RED RIVER,7506,"TREES, TIMBER",,,,5200.9,0,0
48,387,TX,RED RIVER,0105,TURN AREAS,,,,36.2,0,0
48,387,TX,RED RIVER,0021,"COTTON, UPLAND",,,,653.5,0,0
48,387,TX,RED RIVER,2006,WETLAND RESERVE PROGRAM,,,,2075.5,0,0
48,389,TX,REEVES,0296,MIXED FORAGE,2 OR MORE INTERSEEDED SMALL GR,MSG,FG,164.5,0,0
48,389,TX,REEVES,0296,MIXED FORAGE,2 OR MORE INTERSEEDED SMALL GR,MSG,GZ,7,0,0
48,389,TX,REEVES,0102,GRASS,COASTAL BERMUDA,BCS,FG,586.54,0,0
48,389,TX,REEVES,0102,GRASS,COASTAL BERMUDA,BCS,GZ,134.56,0,0
48,389,TX,REEVES,0102,GRASS,COMMON BERMUDA,BCM,GZ,6,0,0
48,389,TX,REEVES,0078,SUNFLOWERS,CONFECTIONERY - SUNFLOWER,NON,SD,10.8,0,0
48,389,TX,REEVES,0034,PEACHES,FREESTONE PEACHES,FRE,FH,2.1,0,0
48,389,TX,REEVES,0011,WHEAT,HARD RED WINTER,HRW,FG,254.9,0,0
48,389,TX,REEVES,0011,WHEAT,HARD RED WINTER,HRW,GZ,123.3,0,0
48,389,TX,REEVES,0011,WHEAT,HARD RED WINTER,HRW,GR,137.4,0,0
48,389,TX,REEVES,0146,PECANS,IMPROVED PECANS,IMP,,362.1,0,0
48,389,TX,REEVES,0102,GRASS,KLEIN,KLE,FG,346.2,0,0
48,389,TX,REEVES,0102,GRASS,NATIVE,NAG,LS,14859.79,0,0
48,389,TX,REEVES,0102,GRASS,NATIVE,NAG,GZ,1203511.4,0,0
48,389,TX,REEVES,3003,ALGAE,OGO (RED),OGO,PR,4,0,0
48,389,TX,REEVES,0016,OATS,SPRING,SPR,FG,7,0,0
48,389,TX,REEVES,0102,GRASS,SUDAN,SUD,GZ,8.7,0,0
48,389,TX,REEVES,0050,SORGHUM FORAGE,SUDEX,SUD,FG,2598.3,0,0
48,389,TX,REEVES,0050,SORGHUM FORAGE,SUDEX,SUD,GZ,464,0,0
48,389,TX,REEVES,0078,SUNFLOWERS,SUNFLOWER OIL,OIL,SD,3.8,0,0
48,389,TX,REEVES,0102,GRASS,"WHEAT, TALL",WTA,FG,94,0,0
48,389,TX,REEVES,0016,OATS,WINTER,WTR,FG,42.1,0,0
48,389,TX,REEVES,0016,OATS,WINTER,WTR,GZ,15,0,0
48,389,TX,REEVES,0016,OATS,WINTER,WTR,LS,275.4,0,0
48,389,TX,REEVES,0041,CORN,YELLOW,YEL,FG,371.9,0,0
48,389,TX,REEVES,0027,ALFALFA,,,FG,4416.3,0,119.1
48,389,TX,REEVES,0759,CANTALOUPES,,,FH,100,0,0
48,389,TX,REEVES,0099,CRP,,,1,91.7,0,0
48,389,TX,REEVES,0099,CRP,,,2,4698.7,0,0
48,389,TX,REEVES,0099,CRP,,,22,744.8,0,0
48,389,TX,REEVES,0099,CRP,,,10,22717.8,0,0
48,389,TX,REEVES,0101,FALLOW,,,,67468.5,0,0
48,389,TX,REEVES,0492,GUAYULE,,,,0.1,0,0
48,389,TX,REEVES,0501,OLIVES,,,OL,0.5,0,0
48,389,TX,REEVES,0470,PISTACHIOS,,,,34.9,0,0
48,389,TX,REEVES,0467,POMEGRANATES,,,FH,1,0,0
48,389,TX,REEVES,0052,"SORGHUM, DUAL PURPOSE",,,FG,158.6,0,0
48,389,TX,REEVES,0158,TRITICALE,,,FG,489.1,0,0
48,389,TX,REEVES,0158,TRITICALE,,,GZ,68.7,0,0
48,389,TX,REEVES,0021,"COTTON, UPLAND",,,,859,0,94.2
48,389,TX,REEVES,0777,WILDLIFE FOOD PLOT,,,,15,0,0
48,391,TX,REFUGIO,0296,MIXED FORAGE,2 OR MORE INTERSEEDED GRASS MI,IGS,FG,50.9,0,0
48,391,TX,REFUGIO,0296,MIXED FORAGE,2 OR MORE INTERSEEDED GRASS MI,IGS,GZ,510.3,0,0
48,391,TX,REFUGIO,0102,GRASS,ANNUAL RYEGRASS,RAN,LS,3,0,0
48,391,TX,REFUGIO,0102,GRASS,BAHIA,BHI,GZ,256,0,0
48,391,TX,REFUGIO,0050,SORGHUM FORAGE,CANE,CAN,FG,282.6,0,0
48,391,TX,REFUGIO,3000,FINFISH,CHANNEL CATFISH,CHN,FH,104.2,0,0
48,391,TX,REFUGIO,0102,GRASS,COASTAL BERMUDA,BCS,LS,148,0,0
48,391,TX,REFUGIO,0102,GRASS,COASTAL BERMUDA,BCS,FG,1018.5,0,0
48,391,TX,REFUGIO,0102,GRASS,COASTAL BERMUDA,BCS,GZ,2509.7,0,0
48,391,TX,REFUGIO,0132,CUCUMBERS,COMMON,COM,FH,1.6,0,0
48,391,TX,REFUGIO,0081,SOYBEANS,COMMON,COM,GR,392.7,0,0
48,391,TX,REFUGIO,0102,GRASS,COMMON BERMUDA,BCM,FG,127.5,0,0
48,391,TX,REFUGIO,0102,GRASS,COMMON BERMUDA,BCM,GZ,186.2,0,0
48,391,TX,REFUGIO,1010,NURSERY,FIELD,FLD,,9.6,0,0
48,391,TX,REFUGIO,0102,GRASS,GORDO BLUESTEM,BLG,FG,752.8,0,0
48,391,TX,REFUGIO,0102,GRASS,GORDO BLUESTEM,BLG,LS,5.9,0,0
48,391,TX,REFUGIO,0102,GRASS,GORDO BLUESTEM,BLG,GZ,1560.9,0,0
48,391,TX,REFUGIO,0051,SORGHUM,GRAIN,GRS,GR,34169.3,0,13418.6
48,391,TX,REFUGIO,0083,PEPPERS,GREEN BELL,GRN,FH,0.6,0,0
48,391,TX,REFUGIO,0011,WHEAT,HARD RED WINTER,HRW,GR,0,0,379.3
48,391,TX,REFUGIO,0087,TOMATOES,HYBRID,HYB,FH,6.1,0,0
48,391,TX,REFUGIO,0102,GRASS,JOHNSON,JOH,FG,166.1,0,0
48,391,TX,REFUGIO,0102,GRASS,JOHNSON,JOH,GZ,154.2,0,0
48,391,TX,REFUGIO,0102,GRASS,KLEIN,KLE,FG,108.9,0,0
48,391,TX,REFUGIO,0102,GRASS,KLEIN,KLE,GZ,658.9,0,0
48,391,TX,REFUGIO,0102,GRASS,KLEIN,KLE,LS,498.5,0,0
48,391,TX,REFUGIO,0102,GRASS,MEDIO BLUESTEM,BLM,LS,13.5,0,0
48,391,TX,REFUGIO,0102,GRASS,MEDIO BLUESTEM,BLM,FG,19.8,0,0
48,391,TX,REFUGIO,0102,GRASS,MEDIO BLUESTEM,BLM,GZ,120,0,0
48,391,TX,REFUGIO,0102,GRASS,NATIVE,NAG,FG,1055.3,0,0
48,391,TX,REFUGIO,0102,GRASS,NATIVE,NAG,GZ,138877.7,0,0
48,391,TX,REFUGIO,0102,GRASS,NATIVE,NAG,LS,2272.6,0,0
48,391,TX,REFUGIO,0102,GRASS,OLD WORLD BLUESTEM,BOW,GZ,281.8,0,0
48,391,TX,REFUGIO,0132,CUCUMBERS,PICKLING,PKL,FH,1.3,0,0
48,391,TX,REFUGIO,0087,TOMATOES,PLUM,PLM,FH,0.7,0,0
48,391,TX,REFUGIO,0142,ONIONS,REDS,RED,FH,1.3,0,0
48,391,TX,REFUGIO,0757,WATERMELON,SEEDLESS,SED,FH,2.3,0,0
48,391,TX,REFUGIO,0050,SORGHUM FORAGE,SUDEX,SUD,FG,125.4,0,0
48,391,TX,REFUGIO,0050,SORGHUM FORAGE,SUDEX,SUD,GZ,15.7,0,0
48,391,TX,REFUGIO,0155,SQUASH,SUMMER SQUASH,SUM,FH,0.7,0,0
48,391,TX,REFUGIO,0078,SUNFLOWERS,SUNFLOWER OIL,OIL,SD,24.4,0,0
48,391,TX,REFUGIO,0041,CORN,SWEET,SWT,FH,2.5,0,0
48,391,TX,REFUGIO,0016,OATS,WINTER,WTR,GR,71.8,0,0
48,391,TX,REFUGIO,0041,CORN,YELLOW,YEL,GR,5229,0,1673.2
48,391,TX,REFUGIO,0142,ONIONS,YELLOW HYBRID,YHY,FH,7,0,0
48,391,TX,REFUGIO,0155,SQUASH,ZUCCHINI SQUASH,ZUC,FH,0.9,0,0
48,391,TX,REFUGIO,0759,CANTALOUPES,,,FH,3.1,0,0
48,391,TX,REFUGIO,0099,CRP,,,6,222.5,0,0
48,391,TX,REFUGIO,0099,CRP,,,1,250,0,0
48,391,TX,REFUGIO,0099,CRP,,,22,19.9,0,0
48,391,TX,REFUGIO,0101,FALLOW,,,,3859.7,0,0
48,391,TX,REFUGIO,0772,HOME GARDEN,,,,4,0,0
48,391,TX,REFUGIO,0396,SESAME,,,SD,829.5,0,0
48,391,TX,REFUGIO,0105,TURN AREAS,,,,322.2,0,0
48,391,TX,REFUGIO,0021,"COTTON, UPLAND",,,,2909,0,20766.8
48,391,TX,REFUGIO,0776,WATER IMPOUNDMENT STRUCTURE,,,,13.5,0,0
48,393,TX,ROBERTS,0050,SORGHUM FORAGE,CANE,CAN,FG,130.1,0,0
48,393,TX,ROBERTS,0081,SOYBEANS,COMMON,COM,GR,523.5,0,0
48,393,TX,ROBERTS,0051,SORGHUM,GRAIN,GRS,GR,1890.1,0,0
48,393,TX,ROBERTS,0011,WHEAT,HARD RED WINTER,HRW,GS,2815.6,0,738.7
48,393,TX,ROBERTS,0011,WHEAT,HARD RED WINTER,HRW,FG,369.8,0,0
48,393,TX,ROBERTS,0011,WHEAT,HARD RED WINTER,HRW,GZ,706.8,0,0
48,393,TX,ROBERTS,0011,WHEAT,HARD RED WINTER,HRW,GR,3832.1,0,679.3
48,393,TX,ROBERTS,0102,GRASS,NATIVE,NAG,GZ,123929.25,0,0
48,393,TX,ROBERTS,0102,GRASS,NATIVE,NAG,LS,90.6,0,0
