State Code,County Code,State Name,County Name,Crop Code,Crop Name,Crop Type,Crop Type Name,Intended Use,Planted Total,Prevented Total,Failed Total,Volunteer Total,Not Planted Total,Plant and Fail Total,Planted Irrigated,Prevented Irrigated,Failed Irrigated,Volunteer Irrigated,Not Planted Irrigated,Plant and Fail Irrigated,Planted Nonirrigated,Prevented Nonirrigated,Failed Nonirrigated,Volunteer Nonirrigated,Not Planted Nonirrigated,Plant and Fail Nonirrigated
51,169,VIRGINIA,SCOTT,0041,CORN,YEL,YELLOW,FG,310.2,0,0,0,0,310.2,0,0,0,0,0,0,310.2,0,0,0,0,310.2
51,169,VIRGINIA,SCOTT,0041,CORN,YEL,YELLOW,GR,155.95,0,0,0,0,155.95,0,0,0,0,0,0,155.95,0,0,0,0,155.95
51,169,VIRGINIA,SCOTT,0047,BEANS,GRN,GREEN,FH,0.1,0,0,0,0,0.1,0.1,0,0,0,0,0.1,0,0,0,0,0,0
51,169,VIRGINIA,SCOTT,0051,SORGHUM,GRS,GRAIN,GR,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0.5
51,169,VIRGINIA,SCOTT,0080,MILLET,COM,COMMON,FG,2.9,0,0,0,0,2.9,0,0,0,0,0,0,2.9,0,0,0,0,2.9
51,169,VIRGINIA,SCOTT,0081,SOYBEANS,COM,COMMON,FG,35.9,0,0,0,0,35.9,0,0,0,0,0,0,35.9,0,0,0,0,35.9
51,169,VIRGINIA,SCOTT,0083,PEPPERS,GRN,GREEN BELL,FH,0.1,0,0,0,0,0.1,0.1,0,0,0,0,0.1,0,0,0,0,0,0
51,169,VIRGINIA,SCOTT,0084,POTATOES,WHT,WHITES,FH,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0.5
51,169,VIRGINIA,SCOTT,0087,TOMATOES,HYB,HYBRID,FH,8.5,0,0,0,0,8.5,6,0,0,0,0,6,2.5,0,0,0,0,2.5
51,169,VIRGINIA,SCOTT,0099,CRP,,,22,122.9,0,0,0,12.4,122.9,0,0,0,0,0,0,122.9,0,0,0,12.4,122.9
51,169,VIRGINIA,SCOTT,0099,CRP,,,23,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.4,0
51,169,VIRGINIA,SCOTT,0101,FALLOW,,,  ,20.9,0,0,0,147.4,20.9,0,0,0,0,0,0,20.9,0,0,0,147.4,20.9
51,169,VIRGINIA,SCOTT,0102,GRASS,SUD,SUDAN,FG,26.1,0,0,0,0,26.1,0,0,0,0,0,0,26.1,0,0,0,0,26.1
51,169,VIRGINIA,SCOTT,0105,TURN AREAS,,,  ,0.2,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0.2
51,169,VIRGINIA,SCOTT,0116,CABBAGE,HYB,HYBRID CABBAGE,FH,2.2,0,0,0,0,2.2,2.2,0,0,0,0,2.2,0,0,0,0,0,0
51,169,VIRGINIA,SCOTT,0132,CUCUMBERS,COM,COMMON,FH,3.2,0,0,0,0,3.2,3.2,0,0,0,0,3.2,0,0,0,0,0,0
51,169,VIRGINIA,SCOTT,0132,CUCUMBERS,PKL,PICKLING,FH,0.1,0,0,0,0,0.1,0.1,0,0,0,0,0.1,0,0,0,0,0,0
51,169,VIRGINIA,SCOTT,0147,PUMPKINS,JAC,JACKOLANTERN,FH,1.5,0,0,0,0,1.5,0,0,0,0,0,0,1.5,0,0,0,0,1.5
51,169,VIRGINIA,SCOTT,0147,PUMPKINS,MAM,MAMMOTH,FH,0.55,0,0,0,0,0.55,0,0,0,0,0,0,0.55,0,0,0,0,0.55
51,169,VIRGINIA,SCOTT,0147,PUMPKINS,MIN,MINI PUMPKINS,FH,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
51,169,VIRGINIA,SCOTT,0155,SQUASH,SUM,SUMMER SQUASH,FH,2.75,0,0,0,0,2.75,2.75,0,0,0,0,2.75,0,0,0,0,0,0
51,169,VIRGINIA,SCOTT,0155,SQUASH,ZUC,ZUCCHINI SQUASH,FH,2.55,0,0,0,0,2.55,0.8,0,0,0,0,0.8,1.75,0,0,0,0,1.75
51,169,VIRGINIA,SCOTT,0296,MIXED FORAGE,LCG,LEGUME/COARSE GRAIN,FG,42.7,0,0,0,0,42.7,0,0,0,0,0,0,42.7,0,0,0,0,42.7
51,169,VIRGINIA,SCOTT,0296,MIXED FORAGE,LCG,LEGUME/COARSE GRAIN,GZ,60.6,0,0,0,0,60.6,0,0,0,0,0,0,60.6,0,0,0,0,60.6
51,169,VIRGINIA,SCOTT,0296,MIXED FORAGE,LGM,LEGUME/GRASS MIXTURE,FG,7078.81,0,0,0,0,7078.81,0,0,0,0,0,0,7078.81,0,0,0,0,7078.81
51,169,VIRGINIA,SCOTT,0296,MIXED FORAGE,LGM,LEGUME/GRASS MIXTURE,GZ,12018.37,0,0,0,0,12018.37,0,0,0,0,0,0,12018.37,0,0,0,0,12018.37
51,169,VIRGINIA,SCOTT,0296,MIXED FORAGE,LGM,LEGUME/GRASS MIXTURE,LS,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2
51,169,VIRGINIA,SCOTT,0296,MIXED FORAGE,LSG,LEGUME/SMALL GRAIN,GZ,26,0,0,0,0,26,0,0,0,0,0,0,26,0,0,0,0,26
51,169,VIRGINIA,SCOTT,0318,EGGPLANT,EUR,EUROPEAN,FH,1.7,0,0,0,0,1.7,1.7,0,0,0,0,1.7,0,0,0,0,0,0
51,169,VIRGINIA,SCOTT,0772,HOME GARDEN,,,  ,8,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,8
51,169,VIRGINIA,SCOTT,0777,WILDLIFE FOOD PLOT,,,  ,1.8,0,0,0,0,1.8,0,0,0,0,0,0,1.8,0,0,0,0,1.8
51,171,VIRGINIA,SHNANDOAH,0011,WHEAT,HRW,HARD RED WINTER,GR,82.2,0,0,0,0,82.2,0,0,0,0,0,0,82.2,0,0,0,0,82.2
51,171,VIRGINIA,SHNANDOAH,0011,WHEAT,SRW,SOFT RED WINTER,GR,189.6,0,0,0,0,189.6,0,0,0,0,0,0,189.6,0,0,0,0,189.6
51,171,VIRGINIA,SHNANDOAH,0011,WHEAT,SWW,SOFT WHITE WINTER,GR,249.5,0,0,0,0,249.5,0,0,0,0,0,0,249.5,0,0,0,0,249.5
51,171,VIRGINIA,SHNANDOAH,0016,OATS,SPR,SPRING,FG,13.7,0,0,0,0,13.7,0,0,0,0,0,0,13.7,0,0,0,0,13.7
51,171,VIRGINIA,SHNANDOAH,0016,OATS,SPR,SPRING,GR,19,0,0,0,0,19,0,0,0,0,0,0,19,0,0,0,0,19
51,171,VIRGINIA,SHNANDOAH,0016,OATS,WTR,WINTER,GR,15.5,0,0,0,0,15.5,0,0,0,0,0,0,15.5,0,0,0,0,15.5
51,171,VIRGINIA,SHNANDOAH,0027,ALFALFA,,,FG,312.2,0,0,0,0,312.2,0,0,0,0,0,0,312.2,0,0,0,0,312.2
51,171,VIRGINIA,SHNANDOAH,0041,CORN,SWT,SWEET,FH,6,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,6
51,171,VIRGINIA,SHNANDOAH,0041,CORN,YEL,YELLOW,FG,1505.6,15,0,0,0,1505.6,0,0,0,0,0,0,1505.6,15,0,0,0,1505.6
51,171,VIRGINIA,SHNANDOAH,0041,CORN,YEL,YELLOW,GR,8614.6,26,6.1,0,0,8620.7,0,0,0,0,0,0,8614.6,26,6.1,0,0,8620.7
51,171,VIRGINIA,SHNANDOAH,0050,SORGHUM FORAGE,SUD,SUDEX,FG,77.4,0,0,0,0,77.4,0,0,0,0,0,0,77.4,0,0,0,0,77.4
51,171,VIRGINIA,SHNANDOAH,0051,SORGHUM,GRS,GRAIN,GR,6.6,0,0,0,0,6.6,0,0,0,0,0,0,6.6,0,0,0,0,6.6
51,171,VIRGINIA,SHNANDOAH,0052,SORGHUM-  DUAL PURPOSE,,,FG,18.2,0,0,0,0,18.2,0,0,0,0,0,0,18.2,0,0,0,0,18.2
51,171,VIRGINIA,SHNANDOAH,0054,APPLES,SPC,SPECIALTY,FH,3.1,0,0,0,0,3.1,3.1,0,0,0,0,3.1,0,0,0,0,0,0
51,171,VIRGINIA,SHNANDOAH,0080,MILLET,COM,COMMON,FG,43,0,0,0,0,43,0,0,0,0,0,0,43,0,0,0,0,43
51,171,VIRGINIA,SHNANDOAH,0081,SOYBEANS,COM,COMMON,GR,2751,20.3,0,0,0,2751,0,0,0,0,0,0,2751,20.3,0,0,0,2751
51,171,VIRGINIA,SHNANDOAH,0091,BARLEY,SPR,SPRING BARLEY,LS,14.7,0,0,0,0,14.7,0,0,0,0,0,0,14.7,0,0,0,0,14.7
51,171,VIRGINIA,SHNANDOAH,0091,BARLEY,WTR,WINTER BARLEY,FG,66,0,0,0,0,66,0,0,0,0,0,0,66,0,0,0,0,66
51,171,VIRGINIA,SHNANDOAH,0091,BARLEY,WTR,WINTER BARLEY,GR,1174.2,0,0,0,0,1174.2,0,0,0,0,0,0,1174.2,0,0,0,0,1174.2
51,171,VIRGINIA,SHNANDOAH,0091,BARLEY,WTR,WINTER BARLEY,LS,47,0,0,0,0,47,0,0,0,0,0,0,47,0,0,0,0,47
51,171,VIRGINIA,SHNANDOAH,0094,RYE,,,FG,337,0,0,0,0,337,0,0,0,0,0,0,337,0,0,0,0,337
51,171,VIRGINIA,SHNANDOAH,0094,RYE,,,GM,9,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,9
51,171,VIRGINIA,SHNANDOAH,0094,RYE,,,GR,113.6,0,0,0,0,113.6,0,0,0,0,0,0,113.6,0,0,0,0,113.6
51,171,VIRGINIA,SHNANDOAH,0094,RYE,,,LS,80.6,0,0,0,0,80.6,0,0,0,0,0,0,80.6,0,0,0,0,80.6
51,171,VIRGINIA,SHNANDOAH,0094,RYE,,,SD,15.8,0,0,0,0,15.8,0,0,0,0,0,0,15.8,0,0,0,0,15.8
51,171,VIRGINIA,SHNANDOAH,0099,CRP,,,2 ,31.6,0,0,0,0,31.6,0,0,0,0,0,0,31.6,0,0,0,0,31.6
51,171,VIRGINIA,SHNANDOAH,0099,CRP,,,22,312.7,0,0,0,14,312.7,0,0,0,0,0,0,312.7,0,0,0,14,312.7
51,171,VIRGINIA,SHNANDOAH,0099,CRP,,,48,1.9,0,0,0,0,1.9,0,0,0,0,0,0,1.9,0,0,0,0,1.9
51,171,VIRGINIA,SHNANDOAH,0101,FALLOW,,,  ,67.2,0,0,6.6,399.5,67.2,0,0,0,0,0,0,67.2,0,0,6.6,399.5,67.2
51,171,VIRGINIA,SHNANDOAH,0102,GRASS,BAL,BLUEGRASS ALPINE,GZ,4.8,0,0,0,0,4.8,0,0,0,0,0,0,4.8,0,0,0,0,4.8
51,171,VIRGINIA,SHNANDOAH,0102,GRASS,BRO,OTHER BROME,FG,10.3,0,0,0,0,10.3,0,0,0,0,0,0,10.3,0,0,0,0,10.3
51,171,VIRGINIA,SHNANDOAH,0102,GRASS,FTA,FESCUE TALL,FG,44.2,0,0,0,0,44.2,0,0,0,0,0,0,44.2,0,0,0,0,44.2
51,171,VIRGINIA,SHNANDOAH,0102,GRASS,FTA,FESCUE TALL,GZ,33,0,0,0,0,33,0,0,0,0,0,0,33,0,0,0,0,33
51,171,VIRGINIA,SHNANDOAH,0102,GRASS,ORG,ORCHARD,FG,601.4,0,0,0,0,601.4,0,0,0,0,0,0,601.4,0,0,0,0,601.4
51,171,VIRGINIA,SHNANDOAH,0102,GRASS,ORG,ORCHARD,GZ,1426.7,0,0,0,0,1426.7,0,0,0,0,0,0,1426.7,0,0,0,0,1426.7
51,171,VIRGINIA,SHNANDOAH,0102,GRASS,TIM,TIMOTHY,FG,307.7,0,0,0,0,307.7,0,0,0,0,0,0,307.7,0,0,0,0,307.7
51,171,VIRGINIA,SHNANDOAH,0125,FORAGE SOYBEAN/SORGHUM,,,FG,27.7,0,0,0,0,27.7,0,0,0,0,0,0,27.7,0,0,0,0,27.7
51,171,VIRGINIA,SHNANDOAH,0147,PUMPKINS,JAC,JACKOLANTERN,FH,3.9,0,0,0,0,3.9,0,0,0,0,0,0,3.9,0,0,0,0,3.9
51,171,VIRGINIA,SHNANDOAH,0265,CLOVER,RED,RED CLOVER,FG,1.3,0,0,0,0,1.3,0,0,0,0,0,0,1.3,0,0,0,0,1.3
51,171,VIRGINIA,SHNANDOAH,0296,MIXED FORAGE,AGM,ALFALFA GRASS MIXTURE,FG,160.1,0,0,0,0,160.1,0,0,0,0,0,0,160.1,0,0,0,0,160.1
51,171,VIRGINIA,SHNANDOAH,0296,MIXED FORAGE,IGS,2 OR MORE INTERSEEDED GRASS MI,FG,5736.5,0,0,0,0,5736.5,12,0,0,0,0,12,5724.5,0,0,0,0,5724.5
51,171,VIRGINIA,SHNANDOAH,0296,MIXED FORAGE,IGS,2 OR MORE INTERSEEDED GRASS MI,GZ,8288,0,13.2,0,0,8301.2,13.1,0,0,0,0,13.1,8274.9,0,13.2,0,0,8288.1
51,171,VIRGINIA,SHNANDOAH,0296,MIXED FORAGE,SSG,GRASS/SMALL GRAIN INTERSEEDING,FG,16.8,0,0,0,0,16.8,0,0,0,0,0,0,16.8,0,0,0,0,16.8
51,171,VIRGINIA,SHNANDOAH,0777,WILDLIFE FOOD PLOT,,,  ,17,0,0,0,0,17,0,0,0,0,0,0,17,0,0,0,0,17
51,171,VIRGINIA,SHNANDOAH,1250,GRASSLAND RESERVE PROGRAM,,,FG,27,0,0,0,0,27,0,0,0,0,0,0,27,0,0,0,0,27
51,171,VIRGINIA,SHNANDOAH,1250,GRASSLAND RESERVE PROGRAM,,,GZ,54.5,0,0,0,0,54.5,0,0,0,0,0,0,54.5,0,0,0,0,54.5
51,171,VIRGINIA,SHNANDOAH,2007,WILDLIFE HABITAT INCENTIVE PROGRAM,,,  ,16.5,0,0,0,0,16.5,0,0,0,0,0,0,16.5,0,0,0,0,16.5
51,173,VIRGINIA,SMYTH,0001,TOBACCO BURLEY,,,  ,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
51,173,VIRGINIA,SMYTH,0027,ALFALFA,,,FG,157.8,0,0,0,0,157.8,0,0,0,0,0,0,157.8,0,0,0,0,157.8
51,173,VIRGINIA,SMYTH,0041,CORN,SWT,SWEET,FH,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0.5
51,173,VIRGINIA,SMYTH,0041,CORN,YEL,YELLOW,FG,1690.4,0,0,0,0,1690.4,0,0,0,0,0,0,1690.4,0,0,0,0,1690.4
51,173,VIRGINIA,SMYTH,0041,CORN,YEL,YELLOW,GR,24.5,0,0,0,0,24.5,0,0,0,0,0,0,24.5,0,0,0,0,24.5
51,173,VIRGINIA,SMYTH,0050,SORGHUM FORAGE,SUD,SUDEX,FG,6.5,0,0,0,0,6.5,0,0,0,0,0,0,6.5,0,0,0,0,6.5
51,173,VIRGINIA,SMYTH,0080,MILLET,COM,COMMON,FG,16.7,0,0,0,0,16.7,0,0,0,0,0,0,16.7,0,0,0,0,16.7
51,173,VIRGINIA,SMYTH,0094,RYE,,,FG,1.5,0,0,0,0,1.5,0,0,0,0,0,0,1.5,0,0,0,0,1.5
51,173,VIRGINIA,SMYTH,0099,CRP,,,22,37.4,0,0,0,471.91,37.4,0,0,0,0,0,0,37.4,0,0,0,471.91,37.4
51,173,VIRGINIA,SMYTH,0099,CRP,,,23,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.4,0
51,173,VIRGINIA,SMYTH,0101,FALLOW,,,  ,0,0,0,0,54.5,0,0,0,0,0,0,0,0,0,0,0,54.5,0
51,173,VIRGINIA,SMYTH,0105,TURN AREAS,,,  ,0.5,0,0,0,16.7,0.5,0,0,0,0,0,0,0.5,0,0,0,16.7,0.5
51,173,VIRGINIA,SMYTH,0265,CLOVER,WHT,WHITE CLOVER,GZ,13.3,0,0,0,0,13.3,0,0,0,0,0,0,13.3,0,0,0,0,13.3
51,173,VIRGINIA,SMYTH,0296,MIXED FORAGE,AGM,ALFALFA GRASS MIXTURE,FG,29.4,0,0,0,0,29.4,0,0,0,0,0,0,29.4,0,0,0,0,29.4
51,173,VIRGINIA,SMYTH,0296,MIXED FORAGE,LGG,LEGUME/SMALL GRAIN/GRASS,FG,798.3,0,0,0,0,798.3,0,0,0,0,0,0,798.3,0,0,0,0,798.3
51,173,VIRGINIA,SMYTH,0296,MIXED FORAGE,LGG,LEGUME/SMALL GRAIN/GRASS,GZ,2559.4,0,0,0,0,2559.4,0,0,0,0,0,0,2559.4,0,0,0,0,2559.4
51,173,VIRGINIA,SMYTH,0296,MIXED FORAGE,LGM,LEGUME/GRASS MIXTURE,FG,3642.5,0,50.4,0,0,3692.9,17.6,0,0,0,0,17.6,3624.9,0,50.4,0,0,3675.3
51,173,VIRGINIA,SMYTH,0296,MIXED FORAGE,LGM,LEGUME/GRASS MIXTURE,GZ,13366.55,0,0,191.9,0,13366.55,0,0,0,0,0,0,13366.55,0,0,191.9,0,13366.55
51,173,VIRGINIA,SMYTH,0296,MIXED FORAGE,LGM,LEGUME/GRASS MIXTURE,LS,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3
51,173,VIRGINIA,SMYTH,0296,MIXED FORAGE,LSG,LEGUME/SMALL GRAIN,FG,66.1,0,0,0,0,66.1,0,0,0,0,0,0,66.1,0,0,0,0,66.1
51,173,VIRGINIA,SMYTH,0296,MIXED FORAGE,LSG,LEGUME/SMALL GRAIN,GZ,221,0,0,0,0,221,0,0,0,0,0,0,221,0,0,0,0,221
51,173,VIRGINIA,SMYTH,0777,WILDLIFE FOOD PLOT,,,  ,30.2,0,0,0,0,30.2,0,0,0,0,0,0,30.2,0,0,0,0,30.2
51,173,VIRGINIA,SMYTH,7321,CHRISTMAS TREES,FRA,FRASIER FIR,FH,10,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,10
51,173,VIRGINIA,SMYTH,7506,TREES- Timber,,,  ,52.8,0,0,0,0,52.8,0,0,0,0,0,0,52.8,0,0,0,0,52.8
51,175,VIRGINIA,SOTHAMPTN,0011,WHEAT,HRW,HARD RED WINTER,GR,194.4,0,0,0,0,194.4,0,0,0,0,0,0,194.4,0,0,0,0,194.4
51,175,VIRGINIA,SOTHAMPTN,0011,WHEAT,SRW,SOFT RED WINTER,GR,7995.4,0,9.8,0,0,8005.2,59.7,0,0,0,0,59.7,7935.7,0,9.8,0,0,7945.5
51,175,VIRGINIA,SOTHAMPTN,0011,WHEAT,SRW,SOFT RED WINTER,GZ,71.6,0,0,0,0,71.6,0,0,0,0,0,0,71.6,0,0,0,0,71.6
51,175,VIRGINIA,SOTHAMPTN,0016,OATS,WTR,WINTER,FG,4.4,0,0,0,0,4.4,0,0,0,0,0,0,4.4,0,0,0,0,4.4
51,175,VIRGINIA,SOTHAMPTN,0016,OATS,WTR,WINTER,GR,67.9,0,0,0,0,67.9,0,0,0,0,0,0,67.9,0,0,0,0,67.9
51,175,VIRGINIA,SOTHAMPTN,0021,"COTTON, Upland",,,  ,46787.8,0,4,0,0,46791.8,123.9,0,0,0,0,123.9,46663.9,0,4,0,0,46667.9
51,175,VIRGINIA,SOTHAMPTN,0034,PEACHES,FRE,FREESTONE PEACHES,FH,1.7,0,0,0,0,1.7,0,0,0,0,0,0,1.7,0,0,0,0,1.7
51,175,VIRGINIA,SOTHAMPTN,0041,CORN,SWT,SWEET,FH,46.1,0,0,0,0,46.1,0,0,0,0,0,0,46.1,0,0,0,0,46.1
51,175,VIRGINIA,SOTHAMPTN,0041,CORN,YEL,YELLOW,GR,6384.3,0,0,0,0,6384.3,125.6,0,0,0,0,125.6,6258.7,0,0,0,0,6258.7
51,175,VIRGINIA,SOTHAMPTN,0047,BEANS,BUT,BUTTER,FH,49.1,0,0,0,0,49.1,0,0,0,0,0,0,49.1,0,0,0,0,49.1
51,175,VIRGINIA,SOTHAMPTN,0047,BEANS,GRN,GREEN,FH,0.1,0,0,0,0,0.1,0.1,0,0,0,0,0.1,0,0,0,0,0,0
51,175,VIRGINIA,SOTHAMPTN,0047,BEANS,WAX,SNAP WAX,FH,0.6,0,0,0,0,0.6,0,0,0,0,0,0,0.6,0,0,0,0,0.6
51,175,VIRGINIA,SOTHAMPTN,0051,SORGHUM,GRS,GRAIN,GR,181.1,0,0,0,0,181.1,0,0,0,0,0,0,181.1,0,0,0,0,181.1
51,175,VIRGINIA,SOTHAMPTN,0053,GRAPES,MUS,MUSCADINE,FH,1.4,0,0,0,0,1.4,0,0,0,0,0,0,1.4,0,0,0,0,1.4
51,175,VIRGINIA,SOTHAMPTN,0067,PEAS,BLE,BLACK EYE,FH,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0.25,0,0,0,0,0.25
51,175,VIRGINIA,SOTHAMPTN,0067,PEAS,CRO,CROWDER,FH,0.4,0,0,0,0,0.4,0,0,0,0,0,0,0.4,0,0,0,0,0.4
51,175,VIRGINIA,SOTHAMPTN,0075,PEANUTS,RUN,RUNNER PEANUTS,NP,288.5,0,0,0,0,288.5,0,0,0,0,0,0,288.5,0,0,0,0,288.5
51,175,VIRGINIA,SOTHAMPTN,0075,PEANUTS,VIR,VIRGINIA PEANUTS,NP,5000.4,0,0,0,0,5000.4,51.2,0,0,0,0,51.2,4949.2,0,0,0,0,4949.2
51,175,VIRGINIA,SOTHAMPTN,0078,SUNFLOWERS,NON,CONFECTIONERY  SUNFLOWER,SD,10,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,10
51,175,VIRGINIA,SOTHAMPTN,0078,SUNFLOWERS,OIL,SUNFLOWER OIL,GR,26.3,0,0,0,0,26.3,0,0,0,0,0,0,26.3,0,0,0,0,26.3
51,175,VIRGINIA,SOTHAMPTN,0080,MILLET,COM,COMMON,FG,18.4,0,0,0,0,18.4,0,0,0,0,0,0,18.4,0,0,0,0,18.4
51,175,VIRGINIA,SOTHAMPTN,0080,MILLET,COM,COMMON,GR,69.7,0,0,0,0,69.7,0,0,0,0,0,0,69.7,0,0,0,0,69.7
51,175,VIRGINIA,SOTHAMPTN,0081,SOYBEANS,COM,COMMON,GR,25231.61,0,0,0,0,25231.61,240.2,0,0,0,0,240.2,24991.41,0,0,0,0,24991.41
51,175,VIRGINIA,SOTHAMPTN,0083,PEPPERS,GRN,GREEN BELL,FH,0.1,0,0,0,0,0.1,0.1,0,0,0,0,0.1,0,0,0,0,0,0
51,175,VIRGINIA,SOTHAMPTN,0084,POTATOES,WHT,WHITES,FH,0.2,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0.2
51,175,VIRGINIA,SOTHAMPTN,0087,TOMATOES,HYB,HYBRID,FH,0.9,0,0,0,0,0.9,0.1,0,0,0,0,0.1,0.8,0,0,0,0,0.8
51,175,VIRGINIA,SOTHAMPTN,0091,BARLEY,WTR,WINTER BARLEY,GR,329,0,0,0,0,329,0,0,0,0,0,0,329,0,0,0,0,329
51,175,VIRGINIA,SOTHAMPTN,0094,RYE,,,GR,227.3,0,0,0,0,227.3,0,0,0,0,0,0,227.3,0,0,0,0,227.3
51,175,VIRGINIA,SOTHAMPTN,0098,EQIP,,,  ,33,0,0,0,0,33,0,0,0,0,0,0,33,0,0,0,0,33
51,175,VIRGINIA,SOTHAMPTN,0099,CRP,,,11,11.2,0,0,0,0,11.2,0,0,0,0,0,0,11.2,0,0,0,0,11.2
51,175,VIRGINIA,SOTHAMPTN,0099,CRP,,,2 ,13.2,0,0,0,0,13.2,0,0,0,0,0,0,13.2,0,0,0,0,13.2
51,175,VIRGINIA,SOTHAMPTN,0099,CRP,,,20,1.1,0,0,0,0,1.1,0,0,0,0,0,0,1.1,0,0,0,0,1.1
51,175,VIRGINIA,SOTHAMPTN,0099,CRP,,,21,1242.2,0,0,0,0,1242.2,0,0,0,0,0,0,1242.2,0,0,0,0,1242.2
51,175,VIRGINIA,SOTHAMPTN,0099,CRP,,,22,1069.3,0,0,0,0,1069.3,0,0,0,0,0,0,1069.3,0,0,0,0,1069.3
51,175,VIRGINIA,SOTHAMPTN,0099,CRP,,,23,31.3,0,0,0,0,31.3,0,0,0,0,0,0,31.3,0,0,0,0,31.3
51,175,VIRGINIA,SOTHAMPTN,0099,CRP,,,3 ,136.8,0,0,0,0,136.8,0,0,0,0,0,0,136.8,0,0,0,0,136.8
51,175,VIRGINIA,SOTHAMPTN,0099,CRP,,,30,102.1,0,0,0,0,102.1,0,0,0,0,0,0,102.1,0,0,0,0,102.1
51,175,VIRGINIA,SOTHAMPTN,0099,CRP,,,38,12.4,0,0,0,0,12.4,0,0,0,0,0,0,12.4,0,0,0,0,12.4
51,175,VIRGINIA,SOTHAMPTN,0099,CRP,,,46,7.3,0,0,0,0,7.3,0,0,0,0,0,0,7.3,0,0,0,0,7.3
51,175,VIRGINIA,SOTHAMPTN,0099,CRP,,,48,8.8,0,0,0,0,8.8,0,0,0,0,0,0,8.8,0,0,0,0,8.8
51,175,VIRGINIA,SOTHAMPTN,0099,CRP,,,49,20.1,0,0,0,0,20.1,0,0,0,0,0,0,20.1,0,0,0,0,20.1
51,175,VIRGINIA,SOTHAMPTN,0099,CRP,,,51,18.5,0,0,0,0,18.5,0,0,0,0,0,0,18.5,0,0,0,0,18.5
51,175,VIRGINIA,SOTHAMPTN,0099,CRP,,,53,323.2,0,0,0,5.3,323.2,0,0,0,0,0,0,323.2,0,0,0,5.3,323.2
51,175,VIRGINIA,SOTHAMPTN,0099,CRP,,,64,134.3,0,0,0,0,134.3,0,0,0,0,0,0,134.3,0,0,0,0,134.3
51,175,VIRGINIA,SOTHAMPTN,0099,CRP,,,69,87.1,0,0,0,0,87.1,0,0,0,0,0,0,87.1,0,0,0,0,87.1
51,175,VIRGINIA,SOTHAMPTN,0101,FALLOW,,,  ,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0
51,175,VIRGINIA,SOTHAMPTN,0102,GRASS,BCM,COMMON BERMUDA,FG,12.1,0,0,17.4,0,12.1,0,0,0,0,0,0,12.1,0,0,17.4,0,12.1
51,175,VIRGINIA,SOTHAMPTN,0102,GRASS,BCM,COMMON BERMUDA,GZ,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4
51,175,VIRGINIA,SOTHAMPTN,0102,GRASS,BCM,COMMON BERMUDA,SD,47.8,0,0,0,0,47.8,0,0,0,0,0,0,47.8,0,0,0,0,47.8
51,175,VIRGINIA,SOTHAMPTN,0102,GRASS,FME,FESCUE MEADOW,FG,0,0,0,9.7,0,0,0,0,0,0,0,0,0,0,0,9.7,0,0
51,175,VIRGINIA,SOTHAMPTN,0102,GRASS,FME,FESCUE MEADOW,GZ,0,0,0,24.3,0,0,0,0,0,0,0,0,0,0,0,24.3,0,0
51,175,VIRGINIA,SOTHAMPTN,0102,GRASS,FTA,FESCUE TALL,FG,77.9,0,0,0,0,77.9,0,0,0,0,0,0,77.9,0,0,0,0,77.9
51,175,VIRGINIA,SOTHAMPTN,0102,GRASS,FTA,FESCUE TALL,GZ,75.1,0,0,83.9,0,75.1,0,0,0,0,0,0,75.1,0,0,83.9,0,75.1
51,175,VIRGINIA,SOTHAMPTN,0102,GRASS,FTA,FESCUE TALL,SD,27.5,0,0,0,0,27.5,0,0,0,0,0,0,27.5,0,0,0,0,27.5
51,175,VIRGINIA,SOTHAMPTN,0102,GRASS,NAG,NATIVE,FG,38.8,0,0,0,13.8,38.8,0,0,0,0,0,0,38.8,0,0,0,13.8,38.8
51,175,VIRGINIA,SOTHAMPTN,0102,GRASS,NAG,NATIVE,GZ,3742.1,0,0,28.7,24.5,3742.1,0,0,0,0,0,0,3742.1,0,0,28.7,24.5,3742.1
